"C_ID","C_TotalSpend","C_Gender","C_Age","C_State","C_Area","C_Product","C_DeviceType","C_ShoppingDuration","C_TimeOfShopping","App_SatisfactionRating","App_Tenure","App_Referral","App_Promotion"
"CXAUQ_10750",935,"M",47,"TAS","Urban","Equipment","Tablet_Android",3,"6:00 PM - 12:00 AM","L",20,0,"No"
"CXAUQ_10585",453,"M",35,"VIC","Urban","Apparel","Phone_iOS",3,"6:00 AM - 12:00 PM","L",11,0,"No"
"CXAUQ_12470",1526,"F",33,"SA","Rural","Equipment","Phone_iOS",16,"12:00 PM - 6:00 PM","L",2,0,"Yes"
"CXAUQ_12243",420,"F",31,"NSW","Urban","Equipment","Tablet_iOS",6,"12:00 PM - 6:00 PM","H",11,0,"No"
"CXAUQ_10843",470,"M",31,"NSW","Rural","Apparel","Phone_Android",7,"6:00 PM - 12:00 AM","H",28,0,"No"
"CXAUQ_11206",134,"M",31,"NT","Urban","Footwear","Tablet_iOS",14,"6:00 PM - 12:00 AM","L",10,0,"Yes"
"CXAUQ_11117",1239,"F",38,"NSW","Urban","Equipment","Tablet_Android",25,"6:00 PM - 12:00 AM","L",5,0,"No"
"CXAUQ_10363",550,"F",20,"NT","Rural","Equipment","Phone_iOS",5,"6:00 AM - 12:00 PM","H",27,9,"No"
"CXAUQ_10512",995,"M",46,"QLD","Rural","Equipment","Tablet_Android",3,"12:00 PM - 6:00 PM","L",8,0,"No"
"CXAUQ_11894",1200,"M",34,"NSW","Urban","Equipment","Tablet_iOS",17,"6:00 PM - 12:00 AM","H",7,0,"No"
"CXAUQ_11268",1349,"M",48,"VIC","Urban","Equipment","Tablet_Android",35,"6:00 PM - 12:00 AM","H",9,15,"No"
"CXAUQ_10076",410,"F",20,"QLD","Urban","Apparel","Tablet_iOS",19,"6:00 AM - 12:00 PM","L",15,5,"No"
"CXAUQ_10204",298,"F",34,"QLD","Urban","Apparel","Phone_iOS",3,"6:00 AM - 12:00 PM","L",15,0,"No"
"CXAUQ_10738",200,"M",23,"NSW","Urban","Equipment","Phone_Android",3,"6:00 PM - 12:00 AM","H",21,0,"No"
"CXAUQ_11813",358,"F",32,"VIC","Rural","Apparel","Phone_iOS",15,"6:00 PM - 12:00 AM","H",19,4,"Yes"
"CXAUQ_12169",452,"F",30,"SA","Urban","Equipment","Tablet_iOS",5,"12:00 PM - 6:00 PM","L",12,0,"No"
"CXAUQ_12490",170,"M",30,"ACT","Rural","Apparel","Phone_Android",5,"6:00 AM - 12:00 PM","H",14,0,"No"
"CXAUQ_11056",496,"M",29,"NSW","Urban","Footwear","Tablet_iOS",4,"6:00 PM - 12:00 AM","H",15,0,"No"
"CXAUQ_10002",100,"F",33,"VIC","Urban","Apparel","Phone_iOS",11,"6:00 PM - 12:00 AM","L",3,0,"No"
"CXAUQ_10597",1094,"F",34,"WA","Urban","Equipment","Tablet_iOS",3,"6:00 AM - 12:00 PM","L",18,0,"Yes"
"CXAUQ_10500",100,"M",30,"TAS","Rural","Apparel","Tablet_iOS",6,"6:00 AM - 12:00 PM","L",13,0,"No"
"CXAUQ_10319",1020,"F",41,"VIC","Urban","Equipment","Tablet_Android",11,"6:00 AM - 12:00 PM","H",27,0,"Yes"
"CXAUQ_11350",100,"F",24,"SA","Urban","Footwear","Tablet_iOS",17,"6:00 AM - 12:00 PM","H",23,0,"No"
"CXAUQ_11729",674,"M",34,"VIC","Rural","Equipment","Phone_Android",21,"6:00 PM - 12:00 AM","H",24,10,"No"
"CXAUQ_10934",1782,"M",42,"NSW","Urban","Equipment","Tablet_Android",4,"6:00 PM - 12:00 AM","L",19,0,"No"
"CXAUQ_11531",1074,"F",32,"QLD","Rural","Equipment","Phone_iOS",11,"6:00 AM - 12:00 PM","L",4,0,"Yes"
"CXAUQ_10649",1251,"M",44,"ACT","Urban","Equipment","Phone_Android",9,"6:00 AM - 12:00 PM","H",27,0,"Yes"
"CXAUQ_11851",491,"M",22,"ACT","Urban","Footwear","Tablet_iOS",22,"6:00 PM - 12:00 AM","L",27,0,"Yes"
"CXAUQ_10626",380,"M",34,"QLD","Urban","Apparel","Phone_iOS",14,"12:00 PM - 6:00 PM","H",27,11,"No"
"CXAUQ_11097",1117,"M",32,"VIC","Urban","Equipment","Phone_iOS",15,"6:00 PM - 12:00 AM","H",27,4,"No"
"CXAUQ_12121",453,"F",30,"NSW","Urban","Equipment","Phone_iOS",5,"6:00 AM - 12:00 PM","H",11,15,"No"
"CXAUQ_10115",100,"F",21,"TAS","Urban","Apparel","Tablet_iOS",20,"6:00 PM - 12:00 AM","L",9,0,"No"
"CXAUQ_12725",100,"F",35,"NSW","Rural","Apparel","Phone_iOS",14,"12:00 AM - 6:00 AM","H",4,0,"No"
"CXAUQ_12031",100,"F",33,"NSW","Urban","Footwear","Phone_iOS",8,"6:00 AM - 12:00 PM","H",17,6,"No"
"CXAUQ_11724",100,"M",33,"VIC","Urban","Apparel","Tablet_iOS",14,"6:00 AM - 12:00 PM","H",11,0,"No"
"CXAUQ_11381",600,"F",26,"QLD","Urban","Equipment","Phone_iOS",3,"6:00 AM - 12:00 PM","L",7,0,"Yes"
"CXAUQ_10054",1148,"F",43,"VIC","Urban","Equipment","Phone_iOS",10,"6:00 AM - 12:00 PM","H",23,0,"Yes"
"CXAUQ_12799",1196,"F",34,"TAS","Urban","Equipment","Tablet_Android",21,"12:00 AM - 6:00 AM","L",23,0,"Yes"
"CXAUQ_12530",480,"M",33,"VIC","Urban","Equipment","Phone_iOS",8,"12:00 PM - 6:00 PM","L",21,0,"No"
"CXAUQ_12128",550,"M",31,"NSW","Urban","Equipment","Phone_iOS",6,"6:00 AM - 12:00 PM","H",7,4,"No"
"CXAUQ_11837",400,"F",32,"NSW","Urban","Footwear","Tablet_iOS",11,"6:00 PM - 12:00 AM","H",4,0,"No"
"CXAUQ_10216",484,"F",24,"QLD","Rural","Apparel","Phone_iOS",33,"6:00 PM - 12:00 AM","H",25,10,"No"
"CXAUQ_12012",1030,"M",38,"NSW","Rural","Equipment","Tablet_Android",25,"12:00 PM - 6:00 PM","H",18,0,"No"
"CXAUQ_12737",666,"F",26,"WA","Urban","Equipment","Phone_iOS",3,"12:00 AM - 6:00 AM","H",4,0,"No"
"CXAUQ_11546",122,"M",48,"NT","Rural","Apparel","Phone_Android",9,"6:00 AM - 12:00 PM","L",8,0,"No"
"CXAUQ_11244",544,"M",34,"QLD","Urban","Equipment","Tablet_iOS",17,"6:00 AM - 12:00 PM","L",18,0,"No"
"CXAUQ_12392",1200,"F",33,"QLD","Rural","Equipment","Tablet_iOS",16,"12:00 PM - 6:00 PM","H",8,0,"No"
"CXAUQ_10102",550,"M",21,"NT","Urban","Equipment","Tablet_iOS",9,"6:00 AM - 12:00 PM","H",30,0,"No"
"CXAUQ_10410",206,"F",26,"NSW","Rural","Apparel","Phone_iOS",13,"12:00 PM - 6:00 PM","H",25,0,"No"
"CXAUQ_10588",468,"M",24,"QLD","Rural","Apparel","Phone_iOS",4,"12:00 PM - 6:00 PM","H",26,0,"No"
"CXAUQ_10638",1593,"M",43,"NSW","Urban","Equipment","Phone_Android",3,"12:00 PM - 6:00 PM","L",4,0,"Yes"
"CXAUQ_10973",1227,"F",46,"ACT","Rural","Equipment","Tablet_Android",22,"6:00 AM - 12:00 PM","L",2,11,"Yes"
"CXAUQ_12386",160,"F",48,"SA","Urban","Equipment","Tablet_iOS",35,"12:00 PM - 6:00 PM","L",20,0,"No"
"CXAUQ_11548",492,"F",24,"SA","Urban","Apparel","Phone_iOS",7,"6:00 AM - 12:00 PM","L",11,0,"No"
"CXAUQ_10049",168,"F",38,"VIC","Rural","Apparel","Tablet_iOS",3,"6:00 PM - 12:00 AM","L",8,0,"No"
"CXAUQ_12102",100,"M",24,"NSW","Rural","Apparel","Phone_iOS",7,"6:00 AM - 12:00 PM","H",22,0,"No"
"CXAUQ_11177",615,"M",34,"VIC","Urban","Equipment","Tablet_iOS",9,"6:00 PM - 12:00 AM","L",15,1,"No"
"CXAUQ_10954",257,"F",22,"NSW","Rural","Footwear","Phone_iOS",23,"6:00 AM - 12:00 PM","L",11,0,"No"
"CXAUQ_10229",492,"F",28,"VIC","Urban","Apparel","Phone_Android",14,"6:00 AM - 12:00 PM","L",20,16,"No"
"CXAUQ_12583",202,"F",47,"NSW","Urban","Equipment","Tablet_Android",34,"12:00 PM - 6:00 PM","L",4,1,"No"
"CXAUQ_12735",416,"F",28,"TAS","Rural","Equipment","Phone_iOS",3,"12:00 AM - 6:00 AM","H",15,0,"No"
"CXAUQ_10636",976,"M",35,"QLD","Rural","Equipment","Tablet_Android",3,"12:00 PM - 6:00 PM","L",11,0,"No"
"CXAUQ_11221",1615,"F",37,"NSW","Urban","Equipment","Phone_Android",24,"6:00 PM - 12:00 AM","L",17,0,"No"
"CXAUQ_10557",446,"M",26,"NT","Rural","Apparel","Tablet_iOS",8,"6:00 AM - 12:00 PM","H",27,12,"No"
"CXAUQ_12836",236,"F",33,"NSW","Urban","Apparel","Tablet_iOS",20,"12:00 AM - 6:00 AM","H",12,12,"No"
"CXAUQ_10004",300,"F",25,"NSW","Rural","Apparel","Tablet_iOS",18,"6:00 PM - 12:00 AM","L",7,0,"No"
"CXAUQ_10507",496,"M",31,"TAS","Urban","Apparel","Tablet_iOS",8,"6:00 AM - 12:00 PM","L",2,0,"No"
"CXAUQ_12551",1335,"F",41,"NSW","Urban","Equipment","Tablet_Android",28,"12:00 PM - 6:00 PM","H",2,1,"No"
"CXAUQ_12141",1567,"F",40,"SA","Urban","Equipment","Phone_Android",27,"6:00 AM - 12:00 PM","H",5,9,"No"
"CXAUQ_10753",1639,"M",41,"NSW","Urban","Equipment","Tablet_Android",3,"6:00 PM - 12:00 AM","L",26,0,"Yes"
"CXAUQ_11783",156,"F",26,"NSW","Rural","Apparel","Tablet_iOS",12,"6:00 AM - 12:00 PM","L",11,0,"No"
"CXAUQ_11106",808,"F",46,"NSW","Urban","Equipment","Tablet_Android",33,"6:00 PM - 12:00 AM","H",5,9,"No"
"CXAUQ_10651",1544,"F",48,"VIC","Rural","Equipment","Tablet_Android",9,"6:00 AM - 12:00 PM","H",30,0,"Yes"
"CXAUQ_11640",416,"F",39,"VIC","Rural","Apparel","Phone_iOS",26,"6:00 PM - 12:00 AM","H",15,0,"Yes"
"CXAUQ_10031",398,"M",24,"NT","Urban","Apparel","Tablet_iOS",13,"6:00 PM - 12:00 AM","L",5,0,"No"
"CXAUQ_11753",209,"F",47,"QLD","Urban","Apparel","Tablet_iOS",13,"6:00 AM - 12:00 PM","L",11,0,"No"
"CXAUQ_11510",1643,"M",41,"SA","Urban","Equipment","Tablet_Android",28,"6:00 AM - 12:00 PM","L",3,0,"No"
"CXAUQ_11300",1200,"M",46,"NSW","Urban","Equipment","Tablet_Android",33,"6:00 PM - 12:00 AM","H",23,0,"No"
"CXAUQ_12821",1090,"M",40,"NSW","Urban","Equipment","Phone_Android",10,"12:00 AM - 6:00 AM","H",15,0,"No"
"CXAUQ_12787",162,"M",35,"ACT","Urban","Apparel","Phone_iOS",11,"12:00 AM - 6:00 AM","L",11,0,"Yes"
"CXAUQ_12024",225,"M",45,"NSW","Urban","Equipment","Tablet_iOS",32,"6:00 PM - 12:00 AM","H",6,0,"No"
"CXAUQ_10148",1591,"F",46,"QLD","Urban","Equipment","Tablet_iOS",4,"6:00 PM - 12:00 AM","L",7,0,"Yes"
"CXAUQ_12058",163,"M",44,"WA","Rural","Equipment","Tablet_iOS",31,"6:00 PM - 12:00 AM","L",5,0,"Yes"
"CXAUQ_10840",1434,"M",32,"NSW","Urban","Equipment","Phone_iOS",3,"6:00 PM - 12:00 AM","L",5,0,"No"
"CXAUQ_12695",270,"F",20,"VIC","Urban","Apparel","Phone_iOS",20,"12:00 AM - 6:00 AM","H",10,0,"No"
"CXAUQ_11809",588,"F",33,"ACT","Urban","Equipment","Tablet_iOS",16,"6:00 PM - 12:00 AM","H",5,0,"No"
"CXAUQ_11863",143,"M",46,"NT","Urban","Equipment","Phone_Android",33,"6:00 PM - 12:00 AM","L",9,0,"Yes"
"CXAUQ_12091",420,"M",30,"TAS","Rural","Equipment","Phone_iOS",5,"6:00 AM - 12:00 PM","L",28,0,"Yes"
"CXAUQ_11892",1118,"M",34,"NSW","Rural","Equipment","Tablet_Android",13,"6:00 PM - 12:00 AM","H",17,0,"No"
"CXAUQ_11698",1270,"M",37,"QLD","Rural","Equipment","Tablet_Android",24,"6:00 PM - 12:00 AM","L",30,0,"No"
"CXAUQ_10191",501,"F",35,"WA","Urban","Equipment","Phone_iOS",23,"6:00 PM - 12:00 AM","L",16,0,"No"
"CXAUQ_11130",100,"F",35,"TAS","Urban","Footwear","Phone_iOS",15,"6:00 PM - 12:00 AM","L",5,0,"Yes"
"CXAUQ_10992",550,"F",32,"VIC","Urban","Equipment","Phone_iOS",7,"6:00 AM - 12:00 PM","L",2,0,"No"
"CXAUQ_11847",176,"F",27,"NT","Urban","Footwear","Tablet_iOS",9,"6:00 AM - 12:00 PM","H",18,0,"No"
"CXAUQ_11484",292,"M",28,"NSW","Urban","Footwear","Phone_iOS",18,"6:00 AM - 12:00 PM","L",10,0,"No"
"CXAUQ_12152",434,"F",33,"TAS","Urban","Equipment","Tablet_iOS",8,"12:00 PM - 6:00 PM","H",9,0,"Yes"
"CXAUQ_11804",106,"M",35,"NSW","Urban","Apparel","Phone_iOS",17,"6:00 AM - 12:00 PM","L",4,0,"No"
"CXAUQ_10001",154,"F",35,"VIC","Urban","Apparel","Phone_iOS",12,"6:00 AM - 12:00 PM","L",4,0,"No"
"CXAUQ_11292",306,"F",25,"NT","Urban","Equipment","Tablet_iOS",3,"6:00 AM - 12:00 PM","L",24,0,"No"
"CXAUQ_12692",248,"F",20,"VIC","Urban","Apparel","Phone_iOS",20,"12:00 AM - 6:00 AM","H",16,0,"No"
"CXAUQ_11170",1814,"M",41,"QLD","Urban","Equipment","Phone_Android",28,"6:00 PM - 12:00 AM","H",18,9,"Yes"
"CXAUQ_12527",596,"M",25,"NT","Urban","Equipment","Phone_iOS",3,"12:00 PM - 6:00 PM","H",29,0,"Yes"
"CXAUQ_12147",818,"M",42,"NSW","Urban","Equipment","Phone_Android",29,"12:00 PM - 6:00 PM","H",3,7,"No"
"CXAUQ_12487",1412,"F",39,"NSW","Rural","Equipment","Tablet_Android",26,"12:00 PM - 6:00 PM","L",24,0,"No"
"CXAUQ_12669",510,"F",34,"WA","Rural","Equipment","Phone_iOS",17,"12:00 AM - 6:00 AM","H",6,0,"No"
"CXAUQ_11864",100,"F",32,"WA","Urban","Footwear","Tablet_iOS",14,"6:00 AM - 12:00 PM","H",15,14,"No"
"CXAUQ_10956",1621,"F",41,"QLD","Urban","Equipment","Tablet_Android",21,"12:00 PM - 6:00 PM","H",25,0,"Yes"
"CXAUQ_10851",1316,"M",32,"NSW","Urban","Equipment","Phone_iOS",3,"6:00 PM - 12:00 AM","H",17,0,"No"
"CXAUQ_10935",984,"F",33,"WA","Urban","Equipment","Phone_iOS",20,"6:00 AM - 12:00 PM","L",28,0,"No"
"CXAUQ_11992",208,"M",28,"QLD","Rural","Footwear","Phone_iOS",3,"6:00 PM - 12:00 AM","L",28,0,"No"
"CXAUQ_11659",1112,"F",36,"VIC","Urban","Equipment","Tablet_Android",23,"6:00 PM - 12:00 AM","H",21,0,"Yes"
"CXAUQ_12734",166,"F",26,"QLD","Urban","Apparel","Phone_iOS",3,"12:00 AM - 6:00 AM","H",3,0,"No"
"CXAUQ_12022",1136,"F",31,"NSW","Urban","Equipment","Phone_Android",6,"6:00 PM - 12:00 AM","L",15,0,"No"
"CXAUQ_11494",370,"M",23,"ACT","Rural","Equipment","Phone_iOS",23,"6:00 AM - 12:00 PM","H",8,0,"No"
"CXAUQ_12688",224,"F",21,"TAS","Rural","Apparel","Phone_iOS",21,"12:00 AM - 6:00 AM","H",17,3,"No"
"CXAUQ_11527",100,"M",24,"QLD","Rural","Apparel","Phone_iOS",18,"6:00 AM - 12:00 PM","L",14,0,"No"
"CXAUQ_10134",798,"M",32,"QLD","Urban","Equipment","Tablet_Android",9,"6:00 PM - 12:00 AM","H",21,0,"No"
"CXAUQ_12037",138,"M",35,"QLD","Urban","Footwear","Phone_Android",14,"6:00 AM - 12:00 PM","H",12,15,"No"
"CXAUQ_11543",1340,"M",43,"ACT","Urban","Equipment","Tablet_Android",30,"6:00 AM - 12:00 PM","H",30,0,"No"
"CXAUQ_12076",148,"M",48,"ACT","Urban","Equipment","Phone_Android",35,"12:00 PM - 6:00 PM","L",15,0,"No"
"CXAUQ_12219",408,"M",29,"NSW","Urban","Equipment","Phone_iOS",4,"12:00 PM - 6:00 PM","H",2,0,"No"
"CXAUQ_11979",129,"M",45,"SA","Urban","Equipment","Tablet_Android",32,"6:00 PM - 12:00 AM","H",5,15,"No"
"CXAUQ_12874",117,"F",60,"NSW","Rural","Apparel","Tablet_Android",43,"12:00 PM - 6:00 PM","L",5,1,"No"
"CXAUQ_10467",426,"M",23,"QLD","Urban","Apparel","Tablet_iOS",8,"6:00 AM - 12:00 PM","H",26,0,"No"
"CXAUQ_10723",207,"F",29,"NSW","Rural","Apparel","Tablet_iOS",5,"12:00 PM - 6:00 PM","L",20,0,"No"
"CXAUQ_12136",1635,"M",41,"NT","Urban","Equipment","Phone_Android",28,"6:00 AM - 12:00 PM","L",29,0,"Yes"
"CXAUQ_10232",816,"M",43,"VIC","Urban","Equipment","Tablet_Android",3,"6:00 PM - 12:00 AM","L",4,0,"No"
"CXAUQ_10362",100,"F",33,"VIC","Rural","Apparel","Phone_iOS",5,"6:00 PM - 12:00 AM","H",28,0,"No"
"CXAUQ_12861",162,"F",37,"WA","Urban","Apparel","Tablet_iOS",24,"12:00 AM - 6:00 AM","H",19,0,"No"
"CXAUQ_10137",1450,"M",35,"QLD","Urban","Equipment","Phone_Android",5,"6:00 PM - 12:00 AM","L",18,8,"Yes"
"CXAUQ_11090",372,"F",35,"NSW","Rural","Footwear","Phone_iOS",14,"6:00 PM - 12:00 AM","L",23,0,"No"
"CXAUQ_10782",1501,"F",48,"NSW","Rural","Equipment","Tablet_Android",20,"6:00 PM - 12:00 AM","L",18,1,"Yes"
"CXAUQ_10689",1198,"F",35,"SA","Urban","Equipment","Tablet_iOS",3,"6:00 PM - 12:00 AM","H",25,1,"Yes"
"CXAUQ_12494",1332,"M",35,"VIC","Rural","Equipment","Phone_Android",14,"12:00 PM - 6:00 PM","H",22,0,"Yes"
"CXAUQ_10143",1667,"F",33,"ACT","Rural","Equipment","Tablet_iOS",20,"6:00 AM - 12:00 PM","L",16,0,"Yes"
"CXAUQ_10522",430,"M",29,"NSW","Urban","Apparel","Phone_iOS",13,"12:00 PM - 6:00 PM","H",27,0,"No"
"CXAUQ_10374",1100,"F",48,"VIC","Rural","Equipment","Tablet_iOS",12,"12:00 PM - 6:00 PM","L",11,0,"Yes"
"CXAUQ_12078",928,"F",29,"WA","Urban","Equipment","Phone_iOS",4,"12:00 PM - 6:00 PM","H",25,0,"Yes"
"CXAUQ_12888",246,"F",54,"VIC","Urban","Equipment","Tablet_iOS",37,"12:00 PM - 6:00 PM","H",21,8,"No"
"CXAUQ_10969",102,"F",48,"VIC","Urban","Apparel","Tablet_iOS",3,"6:00 AM - 12:00 PM","L",27,0,"No"
"CXAUQ_10437",1450,"M",44,"NSW","Urban","Equipment","Phone_Android",16,"6:00 AM - 12:00 PM","L",15,0,"Yes"
"CXAUQ_10133",1303,"F",36,"NT","Rural","Equipment","Phone_Android",11,"6:00 PM - 12:00 AM","L",11,0,"Yes"
"CXAUQ_10647",1134,"F",40,"QLD","Urban","Equipment","Phone_Android",11,"6:00 AM - 12:00 PM","H",22,0,"Yes"
"CXAUQ_10489",537,"F",30,"QLD","Urban","Equipment","Phone_iOS",21,"6:00 AM - 12:00 PM","L",16,0,"No"
"CXAUQ_10697",194,"M",35,"ACT","Rural","Apparel","Tablet_Android",3,"6:00 AM - 12:00 PM","L",6,0,"No"
"CXAUQ_11685",1445,"M",42,"QLD","Urban","Equipment","Tablet_Android",29,"6:00 PM - 12:00 AM","L",20,0,"No"
"CXAUQ_12717",1409,"M",39,"NSW","Rural","Equipment","Tablet_Android",11,"12:00 AM - 6:00 AM","H",28,16,"Yes"
"CXAUQ_10620",454,"M",26,"VIC","Rural","Apparel","Tablet_iOS",7,"12:00 PM - 6:00 PM","L",13,0,"No"
"CXAUQ_10036",1482,"F",55,"VIC","Urban","Equipment","Phone_Android",3,"6:00 PM - 12:00 AM","H",21,0,"Yes"
"CXAUQ_11396",1042,"M",30,"NSW","Rural","Equipment","Tablet_Android",5,"6:00 PM - 12:00 AM","L",24,0,"No"
"CXAUQ_10502",849,"M",43,"VIC","Urban","Equipment","Tablet_Android",3,"12:00 PM - 6:00 PM","L",3,0,"No"
"CXAUQ_12794",100,"M",30,"NSW","Urban","Apparel","Tablet_iOS",13,"12:00 AM - 6:00 AM","H",25,0,"No"
"CXAUQ_11459",2081,"F",33,"WA","Urban","Equipment","Tablet_iOS",20,"6:00 AM - 12:00 PM","H",27,16,"Yes"
"CXAUQ_11630",500,"M",28,"VIC","Urban","Apparel","Phone_iOS",3,"6:00 PM - 12:00 AM","H",9,0,"No"
"CXAUQ_10947",200,"F",25,"VIC","Rural","Footwear","Phone_iOS",21,"6:00 AM - 12:00 PM","L",14,0,"No"
"CXAUQ_12319",1046,"F",34,"NSW","Urban","Equipment","Tablet_iOS",21,"12:00 PM - 6:00 PM","H",5,10,"No"
"CXAUQ_10449",903,"M",35,"NSW","Urban","Equipment","Phone_Android",4,"6:00 AM - 12:00 PM","H",30,8,"No"
"CXAUQ_10693",912,"F",32,"QLD","Urban","Equipment","Phone_iOS",20,"6:00 PM - 12:00 AM","H",25,0,"No"
"CXAUQ_12296",971,"F",43,"VIC","Urban","Equipment","Tablet_iOS",30,"12:00 PM - 6:00 PM","L",21,0,"No"
"CXAUQ_11801",1140,"M",34,"QLD","Urban","Equipment","Tablet_Android",21,"12:00 PM - 6:00 PM","L",19,0,"Yes"
"CXAUQ_11998",1050,"F",34,"QLD","Urban","Equipment","Phone_iOS",13,"6:00 PM - 12:00 AM","L",27,0,"Yes"
"CXAUQ_11171",1341,"M",47,"VIC","Rural","Equipment","Tablet_Android",34,"6:00 PM - 12:00 AM","L",4,0,"No"
"CXAUQ_10847",373,"M",22,"SA","Rural","Apparel","Phone_Android",3,"6:00 PM - 12:00 AM","L",7,12,"Yes"
"CXAUQ_10937",850,"M",32,"QLD","Urban","Equipment","Phone_iOS",3,"6:00 PM - 12:00 AM","L",22,0,"No"
"CXAUQ_10568",1233,"F",38,"QLD","Rural","Equipment","Tablet_Android",29,"12:00 PM - 6:00 PM","H",21,0,"Yes"
"CXAUQ_12320",1064,"F",38,"WA","Urban","Equipment","Tablet_Android",25,"12:00 PM - 6:00 PM","H",24,14,"Yes"
"CXAUQ_11514",988,"F",46,"WA","Urban","Equipment","Tablet_Android",33,"6:00 AM - 12:00 PM","L",17,0,"Yes"
"CXAUQ_10287",808,"F",47,"QLD","Rural","Equipment","Tablet_Android",4,"6:00 PM - 12:00 AM","L",5,0,"No"
"CXAUQ_11819",260,"F",35,"NSW","Urban","Apparel","Tablet_iOS",14,"6:00 PM - 12:00 AM","H",16,0,"No"
"CXAUQ_10411",324,"F",24,"NSW","Rural","Apparel","Phone_iOS",3,"6:00 AM - 12:00 PM","H",25,0,"No"
"CXAUQ_12849",100,"M",43,"VIC","Urban","Apparel","Tablet_iOS",14,"12:00 AM - 6:00 AM","H",10,0,"No"
"CXAUQ_10338",600,"M",24,"ACT","Rural","Equipment","Phone_iOS",6,"6:00 PM - 12:00 AM","L",9,0,"No"
"CXAUQ_12851",472,"M",27,"NSW","Urban","Equipment","Phone_iOS",10,"12:00 AM - 6:00 AM","H",30,0,"No"
"CXAUQ_11049",308,"F",33,"VIC","Urban","Footwear","Phone_iOS",16,"6:00 PM - 12:00 AM","L",5,0,"No"
"CXAUQ_11274",538,"M",35,"SA","Urban","Equipment","Tablet_iOS",10,"6:00 PM - 12:00 AM","H",21,0,"No"
"CXAUQ_10308",100,"M",33,"VIC","Urban","Apparel","Phone_iOS",3,"6:00 PM - 12:00 AM","H",23,0,"No"
"CXAUQ_10747",460,"F",31,"NT","Rural","Apparel","Phone_iOS",3,"6:00 PM - 12:00 AM","L",4,7,"No"
"CXAUQ_12033",212,"F",27,"VIC","Urban","Footwear","Phone_iOS",3,"6:00 PM - 12:00 AM","H",20,0,"Yes"
"CXAUQ_11686",161,"M",45,"NSW","Rural","Equipment","Phone_Android",32,"6:00 PM - 12:00 AM","H",25,10,"No"
"CXAUQ_12422",1200,"F",35,"TAS","Urban","Equipment","Tablet_Android",14,"12:00 PM - 6:00 PM","H",2,0,"Yes"
"CXAUQ_12519",655,"F",40,"VIC","Urban","Equipment","Tablet_iOS",27,"12:00 PM - 6:00 PM","H",18,0,"Yes"
"CXAUQ_10142",1040,"M",47,"QLD","Urban","Equipment","Tablet_Android",9,"6:00 PM - 12:00 AM","L",7,0,"Yes"
"CXAUQ_12708",342,"F",40,"VIC","Urban","Equipment","Phone_iOS",27,"12:00 PM - 6:00 PM","H",24,0,"Yes"
