"C_ID","C_TotalSpend","C_Gender","C_Age","C_State","C_Area","C_Product","C_DeviceType","C_ShoppingDuration","C_TimeOfShopping","App_SatisfactionRating","App_Tenure","App_Referral","App_Promotion"
"CXAUQ_10075",651,"M",26,"QLD","Rural","Equipment","Tablet_iOS",5,"6:00 PM - 12:00 AM","L",2,0,"No"
"CXAUQ_11025",111,"F",47,"VIC","Urban","Apparel","Phone_iOS",14,"6:00 PM - 12:00 AM","L",18,0,"No"
"CXAUQ_12701",494,"F",35,"SA","Urban","Equipment","Phone_iOS",18,"12:00 AM - 6:00 AM","H",13,0,"No"
"CXAUQ_12715",650,"F",35,"VIC","Urban","Equipment","Phone_iOS",10,"12:00 AM - 6:00 AM","H",7,12,"Yes"
"CXAUQ_11404",564,"F",20,"NSW","Urban","Equipment","Tablet_Android",20,"6:00 AM - 12:00 PM","H",5,6,"No"
"CXAUQ_12416",1016,"F",33,"NT","Rural","Equipment","Tablet_iOS",16,"12:00 PM - 6:00 PM","L",19,0,"Yes"
"CXAUQ_11472",1658,"F",44,"TAS","Urban","Equipment","Phone_Android",31,"6:00 AM - 12:00 PM","H",13,8,"Yes"
"CXAUQ_12155",100,"M",31,"ACT","Urban","Apparel","Tablet_iOS",6,"6:00 AM - 12:00 PM","H",8,4,"Yes"
"CXAUQ_11833",1366,"M",35,"VIC","Urban","Equipment","Phone_Android",22,"6:00 PM - 12:00 AM","L",18,0,"No"
"CXAUQ_11771",1061,"F",35,"QLD","Rural","Equipment","Tablet_Android",22,"6:00 PM - 12:00 AM","H",18,4,"Yes"
"CXAUQ_12730",514,"M",34,"QLD","Urban","Equipment","Phone_iOS",12,"12:00 PM - 6:00 PM","L",18,0,"Yes"
"CXAUQ_12106",849,"M",41,"NSW","Rural","Equipment","Tablet_Android",28,"6:00 AM - 12:00 PM","L",2,0,"No"
"CXAUQ_10921",214,"M",22,"WA","Urban","Equipment","Tablet_Android",20,"6:00 PM - 12:00 AM","L",6,0,"Yes"
"CXAUQ_10384",1213,"M",45,"VIC","Urban","Equipment","Tablet_Android",8,"12:00 PM - 6:00 PM","H",26,0,"Yes"
"CXAUQ_10620",454,"M",26,"VIC","Rural","Apparel","Tablet_iOS",7,"12:00 PM - 6:00 PM","L",13,0,"No"
"CXAUQ_12075",85,"M",40,"NSW","Urban","Apparel","Tablet_Android",27,"6:00 AM - 12:00 PM","H",26,10,"Yes"
"CXAUQ_11695",1233,"M",43,"QLD","Urban","Equipment","Tablet_Android",30,"6:00 PM - 12:00 AM","L",30,0,"No"
"CXAUQ_12079",136,"M",40,"NT","Urban","Apparel","Tablet_iOS",27,"6:00 AM - 12:00 PM","L",17,0,"No"
"CXAUQ_10246",242,"F",25,"QLD","Urban","Apparel","Phone_iOS",21,"6:00 AM - 12:00 PM","H",30,0,"No"
"CXAUQ_12855",206,"F",26,"NSW","Rural","Apparel","Tablet_iOS",3,"12:00 AM - 6:00 AM","H",25,0,"No"
"CXAUQ_11021",461,"F",34,"VIC","Rural","Footwear","Phone_iOS",7,"6:00 PM - 12:00 AM","H",3,0,"No"
"CXAUQ_10666",1173,"F",40,"ACT","Urban","Equipment","Tablet_Android",3,"6:00 PM - 12:00 AM","L",3,0,"Yes"
"CXAUQ_11790",1532,"F",42,"QLD","Urban","Equipment","Phone_Android",29,"12:00 PM - 6:00 PM","H",18,16,"No"
"CXAUQ_11650",281,"M",47,"SA","Rural","Apparel","Phone_iOS",34,"6:00 PM - 12:00 AM","L",6,0,"No"
"CXAUQ_11476",100,"M",35,"NSW","Urban","Footwear","Phone_Android",17,"6:00 AM - 12:00 PM","L",12,0,"No"
"CXAUQ_11438",783,"F",39,"VIC","Urban","Equipment","Phone_iOS",26,"6:00 AM - 12:00 PM","L",7,0,"No"
"CXAUQ_12728",123,"M",46,"ACT","Rural","Equipment","Tablet_Android",11,"12:00 AM - 6:00 AM","H",5,0,"No"
"CXAUQ_12694",430,"M",24,"VIC","Urban","Equipment","Phone_iOS",10,"12:00 AM - 6:00 AM","L",23,0,"No"
"CXAUQ_12254",1030,"M",35,"QLD","Urban","Equipment","Tablet_iOS",22,"12:00 PM - 6:00 PM","H",14,11,"No"
"CXAUQ_10480",286,"F",21,"ACT","Urban","Apparel","Tablet_iOS",19,"12:00 PM - 6:00 PM","H",22,0,"No"
"CXAUQ_11052",550,"M",33,"VIC","Rural","Equipment","Phone_iOS",20,"6:00 PM - 12:00 AM","H",25,0,"No"
"CXAUQ_12550",201,"M",47,"WA","Urban","Equipment","Tablet_Android",34,"12:00 PM - 6:00 PM","H",17,7,"No"
"CXAUQ_11838",100,"F",34,"TAS","Urban","Footwear","Tablet_iOS",18,"6:00 AM - 12:00 PM","H",5,6,"Yes"
"CXAUQ_11013",1238,"F",41,"VIC","Urban","Equipment","Tablet_iOS",23,"6:00 PM - 12:00 AM","L",13,0,"Yes"
"CXAUQ_10032",982,"M",37,"WA","Urban","Equipment","Tablet_iOS",3,"6:00 AM - 12:00 PM","L",2,0,"No"
"CXAUQ_10543",1275,"M",44,"QLD","Rural","Equipment","Tablet_Android",3,"6:00 AM - 12:00 PM","H",27,0,"Yes"
"CXAUQ_12869",149,"M",57,"NSW","Urban","Equipment","Tablet_Android",10,"12:00 AM - 6:00 AM","L",28,0,"No"
"CXAUQ_10235",260,"F",21,"WA","Urban","Apparel","Phone_iOS",27,"6:00 PM - 12:00 AM","L",2,6,"No"
"CXAUQ_10744",326,"F",29,"NSW","Rural","Apparel","Phone_Android",21,"6:00 PM - 12:00 AM","H",24,0,"No"
"CXAUQ_12725",100,"F",35,"NSW","Rural","Apparel","Phone_iOS",14,"12:00 AM - 6:00 AM","H",4,0,"No"
"CXAUQ_11167",486,"F",31,"QLD","Urban","Equipment","Phone_iOS",6,"6:00 PM - 12:00 AM","L",4,0,"No"
"CXAUQ_10877",806,"M",35,"NSW","Urban","Equipment","Tablet_Android",5,"6:00 PM - 12:00 AM","H",22,0,"No"
"CXAUQ_11924",1785,"M",35,"WA","Urban","Equipment","Tablet_Android",22,"6:00 PM - 12:00 AM","H",4,0,"No"
"CXAUQ_11009",600,"F",48,"NSW","Rural","Equipment","Tablet_iOS",22,"6:00 PM - 12:00 AM","L",5,0,"Yes"
"CXAUQ_10937",850,"M",32,"QLD","Urban","Equipment","Phone_iOS",3,"6:00 PM - 12:00 AM","L",22,0,"No"
"CXAUQ_11696",180,"M",34,"VIC","Rural","Apparel","Phone_iOS",18,"6:00 AM - 12:00 PM","H",22,12,"No"
"CXAUQ_11458",1264,"M",39,"NSW","Rural","Equipment","Tablet_Android",26,"6:00 PM - 12:00 AM","L",27,0,"No"
"CXAUQ_11182",80,"M",32,"WA","Rural","Footwear","Phone_iOS",14,"6:00 PM - 12:00 AM","H",26,0,"Yes"
"CXAUQ_11002",520,"M",27,"NSW","Urban","Equipment","Phone_iOS",7,"6:00 PM - 12:00 AM","H",20,0,"No"
"CXAUQ_11019",104,"F",41,"VIC","Urban","Apparel","Phone_iOS",22,"6:00 PM - 12:00 AM","L",5,0,"No"
"CXAUQ_10778",335,"F",26,"VIC","Urban","Apparel","Phone_iOS",23,"12:00 PM - 6:00 PM","L",8,0,"No"
"CXAUQ_10397",106,"F",33,"SA","Urban","Apparel","Phone_iOS",6,"6:00 AM - 12:00 PM","L",12,0,"No"
"CXAUQ_12712",1407,"M",41,"VIC","Rural","Equipment","Tablet_Android",14,"12:00 AM - 6:00 AM","H",14,4,"Yes"
"CXAUQ_10055",1760,"F",54,"QLD","Urban","Equipment","Phone_Android",4,"6:00 PM - 12:00 AM","L",18,0,"Yes"
"CXAUQ_10552",100,"M",27,"ACT","Rural","Apparel","Phone_iOS",5,"6:00 AM - 12:00 PM","L",12,10,"No"
"CXAUQ_10711",1113,"F",42,"NSW","Urban","Equipment","Tablet_iOS",5,"6:00 PM - 12:00 AM","L",6,0,"Yes"
"CXAUQ_10323",568,"F",34,"NSW","Urban","Equipment","Phone_iOS",3,"6:00 AM - 12:00 PM","H",22,15,"No"
"CXAUQ_11885",1108,"F",35,"NSW","Urban","Equipment","Tablet_iOS",10,"6:00 PM - 12:00 AM","H",16,4,"No"
"CXAUQ_10742",406,"M",32,"NSW","Rural","Apparel","Phone_Android",3,"6:00 PM - 12:00 AM","L",10,0,"No"
"CXAUQ_11130",100,"F",35,"TAS","Urban","Footwear","Phone_iOS",15,"6:00 PM - 12:00 AM","L",5,0,"Yes"
"CXAUQ_12311",474,"M",32,"NSW","Urban","Equipment","Phone_iOS",11,"12:00 PM - 6:00 PM","L",11,0,"No"
"CXAUQ_11263",459,"M",33,"VIC","Urban","Equipment","Tablet_iOS",8,"6:00 PM - 12:00 AM","L",3,0,"No"
"CXAUQ_12508",1064,"M",39,"NT","Urban","Equipment","Tablet_iOS",26,"12:00 PM - 6:00 PM","L",12,0,"No"
"CXAUQ_10571",1656,"F",48,"ACT","Urban","Equipment","Phone_Android",22,"6:00 AM - 12:00 PM","L",2,5,"Yes"
"CXAUQ_11097",1117,"M",32,"VIC","Urban","Equipment","Phone_iOS",15,"6:00 PM - 12:00 AM","H",27,4,"No"
"CXAUQ_12351",286,"M",25,"WA","Rural","Apparel","Phone_iOS",3,"12:00 PM - 6:00 PM","H",27,0,"Yes"
"CXAUQ_10637",836,"F",33,"SA","Rural","Equipment","Tablet_iOS",35,"6:00 AM - 12:00 PM","L",10,0,"No"
"CXAUQ_12294",450,"M",23,"SA","Urban","Equipment","Tablet_iOS",23,"12:00 PM - 6:00 PM","L",30,0,"Yes"
"CXAUQ_11172",503,"M",28,"TAS","Urban","Equipment","Phone_iOS",3,"6:00 PM - 12:00 AM","L",27,0,"No"
"CXAUQ_10678",1202,"M",48,"WA","Urban","Equipment","Phone_Android",3,"6:00 PM - 12:00 AM","L",7,0,"Yes"
"CXAUQ_12130",442,"M",32,"NSW","Urban","Equipment","Phone_iOS",15,"6:00 AM - 12:00 PM","H",10,13,"No"
"CXAUQ_12000",276,"F",46,"VIC","Urban","Equipment","Tablet_Android",33,"12:00 PM - 6:00 PM","H",12,0,"No"
"CXAUQ_12232",550,"F",23,"NSW","Urban","Equipment","Tablet_iOS",23,"12:00 PM - 6:00 PM","L",19,0,"No"
"CXAUQ_12899",289,"M",56,"WA","Urban","Equipment","Tablet_iOS",15,"12:00 AM - 6:00 AM","L",10,0,"No"
"CXAUQ_12345",1518,"M",35,"QLD","Urban","Equipment","Phone_Android",18,"12:00 PM - 6:00 PM","H",22,0,"Yes"
"CXAUQ_12055",418,"M",30,"WA","Rural","Footwear","Phone_Android",5,"6:00 PM - 12:00 AM","H",3,10,"No"
"CXAUQ_11204",1062,"F",35,"VIC","Urban","Equipment","Phone_Android",22,"6:00 PM - 12:00 AM","H",13,13,"Yes"
"CXAUQ_10268",100,"M",21,"NT","Urban","Apparel","Phone_iOS",18,"6:00 PM - 12:00 AM","L",12,0,"No"
"CXAUQ_12068",1456,"F",34,"VIC","Urban","Equipment","Tablet_iOS",17,"6:00 PM - 12:00 AM","H",29,0,"No"
"CXAUQ_11603",108,"M",34,"VIC","Rural","Apparel","Phone_Android",10,"6:00 AM - 12:00 PM","H",15,0,"No"
"CXAUQ_11202",320,"F",24,"SA","Rural","Equipment","Tablet_iOS",7,"6:00 PM - 12:00 AM","L",18,0,"No"
"CXAUQ_12122",657,"M",33,"NSW","Rural","Equipment","Tablet_iOS",8,"6:00 AM - 12:00 PM","H",6,16,"No"
"CXAUQ_11236",109,"M",45,"WA","Urban","Footwear","Phone_iOS",8,"6:00 PM - 12:00 AM","L",25,0,"No"
"CXAUQ_11759",1080,"M",42,"QLD","Rural","Equipment","Tablet_Android",29,"6:00 PM - 12:00 AM","H",22,0,"No"
"CXAUQ_10347",292,"F",33,"SA","Rural","Apparel","Phone_iOS",10,"6:00 AM - 12:00 PM","L",9,2,"No"
"CXAUQ_10891",281,"M",38,"VIC","Rural","Footwear","Tablet_Android",5,"6:00 PM - 12:00 AM","H",30,2,"No"
"CXAUQ_10827",842,"M",34,"NSW","Rural","Equipment","Phone_iOS",22,"6:00 PM - 12:00 AM","L",12,0,"No"
"CXAUQ_10780",155,"F",38,"NSW","Urban","Apparel","Phone_Android",22,"6:00 AM - 12:00 PM","L",12,0,"No"
"CXAUQ_10587",272,"M",35,"WA","Urban","Apparel","Phone_iOS",10,"6:00 AM - 12:00 PM","H",29,0,"No"
"CXAUQ_11145",884,"M",39,"NSW","Urban","Equipment","Phone_Android",26,"6:00 PM - 12:00 AM","L",6,0,"Yes"
"CXAUQ_12101",408,"M",24,"VIC","Rural","Equipment","Tablet_iOS",7,"6:00 AM - 12:00 PM","H",17,0,"Yes"
"CXAUQ_10186",1424,"M",32,"NT","Urban","Equipment","Tablet_Android",14,"6:00 PM - 12:00 AM","L",20,0,"Yes"
"CXAUQ_11750",288,"M",45,"VIC","Rural","Equipment","Phone_Android",32,"6:00 PM - 12:00 AM","H",19,0,"Yes"
"CXAUQ_10151",676,"F",26,"QLD","Rural","Equipment","Phone_iOS",3,"6:00 PM - 12:00 AM","L",14,0,"No"
"CXAUQ_10983",121,"F",36,"WA","Urban","Apparel","Phone_iOS",3,"6:00 AM - 12:00 PM","H",14,0,"No"
"CXAUQ_11939",308,"M",25,"VIC","Urban","Footwear","Phone_Android",3,"6:00 PM - 12:00 AM","H",15,0,"Yes"
"CXAUQ_11109",148,"F",40,"QLD","Urban","Apparel","Phone_iOS",13,"6:00 PM - 12:00 AM","L",4,0,"No"
"CXAUQ_10198",1233,"M",44,"SA","Urban","Equipment","Tablet_Android",18,"6:00 PM - 12:00 AM","H",26,13,"Yes"
"CXAUQ_12785",178,"M",35,"TAS","Rural","Apparel","Tablet_iOS",10,"12:00 AM - 6:00 AM","H",8,0,"Yes"
"CXAUQ_11805",100,"F",23,"NSW","Urban","Apparel","Tablet_iOS",18,"6:00 AM - 12:00 PM","L",11,0,"No"
"CXAUQ_10604",1598,"F",42,"QLD","Urban","Equipment","Tablet_Android",24,"12:00 PM - 6:00 PM","L",13,1,"Yes"
"CXAUQ_10884",173,"M",45,"QLD","Urban","Footwear","Tablet_Android",22,"6:00 PM - 12:00 AM","L",15,2,"No"
"CXAUQ_11925",1050,"M",32,"SA","Urban","Equipment","Tablet_Android",11,"6:00 PM - 12:00 AM","H",16,0,"No"
"CXAUQ_12506",442,"F",22,"NSW","Rural","Equipment","Phone_iOS",22,"12:00 PM - 6:00 PM","H",7,15,"No"
"CXAUQ_10431",100,"F",22,"NT","Urban","Apparel","Phone_iOS",18,"6:00 AM - 12:00 PM","L",5,0,"No"
"CXAUQ_11015",462,"F",35,"ACT","Urban","Footwear","Phone_iOS",21,"6:00 PM - 12:00 AM","L",15,0,"No"
"CXAUQ_12740",214,"F",34,"NSW","Urban","Apparel","Phone_iOS",13,"12:00 AM - 6:00 AM","H",15,0,"No"
"CXAUQ_10670",132,"F",31,"QLD","Rural","Apparel","Phone_Android",3,"6:00 AM - 12:00 PM","H",21,0,"No"
"CXAUQ_11570",1233,"M",36,"WA","Rural","Equipment","Tablet_iOS",23,"6:00 AM - 12:00 PM","H",21,0,"No"
"CXAUQ_12515",100,"M",34,"NSW","Urban","Apparel","Phone_iOS",13,"6:00 AM - 12:00 PM","H",5,0,"No"
"CXAUQ_10495",1544,"M",43,"ACT","Urban","Equipment","Tablet_Android",15,"6:00 AM - 12:00 PM","L",14,0,"Yes"
"CXAUQ_11782",958,"M",33,"QLD","Urban","Equipment","Phone_iOS",16,"6:00 PM - 12:00 AM","L",10,0,"No"
"CXAUQ_10632",1226,"M",36,"NSW","Urban","Equipment","Tablet_Android",11,"12:00 PM - 6:00 PM","L",8,11,"Yes"
"CXAUQ_11844",428,"M",20,"VIC","Urban","Footwear","Phone_iOS",20,"6:00 PM - 12:00 AM","H",24,0,"No"
"CXAUQ_11237",332,"M",35,"NSW","Rural","Equipment","Phone_iOS",18,"6:00 PM - 12:00 AM","L",6,0,"No"
"CXAUQ_10842",301,"F",28,"NSW","Urban","Apparel","Phone_iOS",22,"6:00 PM - 12:00 AM","H",25,0,"No"
"CXAUQ_12530",480,"M",33,"VIC","Urban","Equipment","Phone_iOS",8,"12:00 PM - 6:00 PM","L",21,0,"No"
"CXAUQ_12169",452,"F",30,"SA","Urban","Equipment","Tablet_iOS",5,"12:00 PM - 6:00 PM","L",12,0,"No"
"CXAUQ_11216",136,"F",33,"QLD","Urban","Footwear","Phone_iOS",14,"6:00 PM - 12:00 AM","L",21,0,"No"
"CXAUQ_10697",194,"M",35,"ACT","Rural","Apparel","Tablet_Android",3,"6:00 AM - 12:00 PM","L",6,0,"No"
"CXAUQ_10163",228,"M",34,"QLD","Urban","Apparel","Phone_iOS",9,"6:00 AM - 12:00 PM","H",29,0,"No"
"CXAUQ_10136",85,"M",47,"QLD","Urban","Apparel","Tablet_iOS",4,"6:00 AM - 12:00 PM","L",7,0,"No"
"CXAUQ_11840",952,"F",35,"NSW","Rural","Equipment","Phone_Android",22,"6:00 PM - 12:00 AM","H",19,0,"No"
"CXAUQ_12892",109,"F",55,"SA","Urban","Equipment","Tablet_Android",36,"12:00 AM - 6:00 AM","H",12,16,"No"
"CXAUQ_11914",1280,"F",35,"SA","Urban","Equipment","Phone_Android",18,"6:00 PM - 12:00 AM","H",14,14,"Yes"
"CXAUQ_10931",85,"F",39,"SA","Rural","Apparel","Tablet_Android",3,"6:00 AM - 12:00 PM","L",17,0,"Yes"
"CXAUQ_12033",212,"F",27,"VIC","Urban","Footwear","Phone_iOS",3,"6:00 PM - 12:00 AM","H",20,0,"Yes"
"CXAUQ_11098",483,"M",32,"WA","Rural","Footwear","Phone_iOS",11,"6:00 PM - 12:00 AM","H",28,0,"No"
"CXAUQ_12678",400,"M",42,"VIC","Urban","Equipment","Phone_iOS",11,"12:00 AM - 6:00 AM","H",19,0,"No"
"CXAUQ_10452",734,"F",32,"QLD","Rural","Equipment","Phone_iOS",27,"12:00 PM - 6:00 PM","H",24,0,"No"
"CXAUQ_10414",370,"M",33,"NSW","Urban","Apparel","Tablet_iOS",11,"12:00 PM - 6:00 PM","L",19,12,"No"
"CXAUQ_10839",343,"F",22,"ACT","Urban","Apparel","Phone_Android",21,"6:00 PM - 12:00 AM","H",19,0,"Yes"
"CXAUQ_10046",352,"M",31,"VIC","Urban","Apparel","Phone_iOS",13,"6:00 PM - 12:00 AM","H",27,0,"No"
"CXAUQ_10205",1400,"M",35,"QLD","Urban","Equipment","Tablet_Android",8,"6:00 PM - 12:00 AM","L",13,8,"Yes"
"CXAUQ_11978",1714,"F",35,"NSW","Urban","Equipment","Phone_Android",22,"12:00 PM - 6:00 PM","H",2,5,"No"
"CXAUQ_11352",112,"M",32,"SA","Urban","Footwear","Tablet_iOS",15,"6:00 PM - 12:00 AM","L",13,0,"No"
"CXAUQ_12233",1298,"F",34,"NSW","Urban","Equipment","Tablet_Android",17,"12:00 PM - 6:00 PM","H",21,0,"No"
"CXAUQ_12800",1750,"M",35,"WA","Rural","Equipment","Phone_Android",11,"12:00 AM - 6:00 AM","H",2,0,"Yes"
"CXAUQ_12703",366,"M",22,"VIC","Urban","Equipment","Phone_iOS",14,"12:00 AM - 6:00 AM","H",15,15,"No"
"CXAUQ_11933",1149,"M",32,"VIC","Rural","Equipment","Tablet_Android",19,"6:00 PM - 12:00 AM","H",25,0,"Yes"
"CXAUQ_11681",840,"M",35,"QLD","Urban","Equipment","Phone_iOS",14,"6:00 PM - 12:00 AM","H",27,7,"Yes"
"CXAUQ_11747",500,"M",27,"NT","Urban","Apparel","Tablet_iOS",3,"6:00 PM - 12:00 AM","H",14,0,"No"
"CXAUQ_10119",176,"M",22,"VIC","Rural","Apparel","Tablet_Android",11,"6:00 AM - 12:00 PM","L",3,0,"No"
"CXAUQ_11818",450,"M",33,"NSW","Urban","Apparel","Phone_iOS",12,"6:00 PM - 12:00 AM","L",14,0,"No"
"CXAUQ_10256",1406,"M",35,"NT","Urban","Equipment","Phone_Android",16,"6:00 PM - 12:00 AM","L",18,0,"Yes"
"CXAUQ_10378",192,"M",35,"VIC","Urban","Apparel","Phone_iOS",7,"6:00 AM - 12:00 PM","L",19,0,"No"
"CXAUQ_11305",1369,"M",39,"NSW","Urban","Equipment","Tablet_Android",26,"6:00 AM - 12:00 PM","H",2,0,"No"
"CXAUQ_12659",514,"F",25,"TAS","Urban","Equipment","Phone_iOS",3,"12:00 AM - 6:00 AM","H",21,0,"Yes"
"CXAUQ_11261",100,"F",33,"NSW","Urban","Footwear","Tablet_iOS",9,"6:00 PM - 12:00 AM","L",24,0,"No"
"CXAUQ_11250",483,"F",32,"QLD","Urban","Equipment","Tablet_iOS",11,"6:00 AM - 12:00 PM","H",10,0,"No"
"CXAUQ_12521",286,"M",44,"NSW","Urban","Equipment","Tablet_Android",31,"12:00 PM - 6:00 PM","L",21,0,"No"
"CXAUQ_10897",483,"M",39,"TAS","Urban","Equipment","Tablet_Android",20,"6:00 PM - 12:00 AM","H",8,0,"Yes"
"CXAUQ_11324",1343,"M",45,"NSW","Urban","Equipment","Phone_Android",32,"6:00 AM - 12:00 PM","H",9,8,"No"
