"C_ID","C_TotalSpend","C_Gender","C_Age","C_State","C_Area","C_Product","C_DeviceType","C_ShoppingDuration","C_TimeOfShopping","App_SatisfactionRating","App_Tenure","App_Referral","App_Promotion"
"CXAUQ_12823",276,"M",24,"WA","Rural","Apparel","Tablet_iOS",11,"12:00 AM - 6:00 AM","L",27,0,"No"
"CXAUQ_12669",510,"F",34,"WA","Rural","Equipment","Phone_iOS",17,"12:00 AM - 6:00 AM","H",6,0,"No"
"CXAUQ_10017",268,"M",33,"WA","Urban","Apparel","Phone_iOS",10,"6:00 PM - 12:00 AM","H",30,0,"No"
"CXAUQ_12030",136,"F",30,"WA","Urban","Footwear","Phone_iOS",5,"6:00 AM - 12:00 PM","H",24,0,"Yes"
"CXAUQ_10577",436,"M",29,"VIC","Urban","Apparel","Phone_iOS",10,"6:00 AM - 12:00 PM","H",26,0,"No"
"CXAUQ_11509",1486,"F",40,"ACT","Urban","Equipment","Tablet_Android",27,"6:00 AM - 12:00 PM","L",7,1,"No"
"CXAUQ_12046",818,"M",39,"NSW","Urban","Equipment","Tablet_Android",26,"6:00 PM - 12:00 AM","L",11,2,"No"
"CXAUQ_10992",550,"F",32,"VIC","Urban","Equipment","Phone_iOS",7,"6:00 AM - 12:00 PM","L",2,0,"No"
"CXAUQ_11890",472,"M",32,"NSW","Urban","Footwear","Tablet_iOS",19,"12:00 PM - 6:00 PM","L",5,0,"No"
"CXAUQ_11646",111,"M",37,"VIC","Urban","Apparel","Tablet_iOS",8,"6:00 AM - 12:00 PM","L",26,0,"No"
"CXAUQ_10841",337,"M",22,"VIC","Urban","Apparel","Phone_Android",3,"6:00 PM - 12:00 AM","H",26,0,"No"
"CXAUQ_11657",569,"M",34,"VIC","Urban","Equipment","Phone_iOS",9,"6:00 PM - 12:00 AM","H",13,0,"No"
"CXAUQ_10553",552,"M",22,"WA","Urban","Equipment","Tablet_iOS",9,"6:00 AM - 12:00 PM","H",23,0,"No"
"CXAUQ_12465",287,"M",48,"NSW","Urban","Equipment","Phone_iOS",35,"12:00 PM - 6:00 PM","H",27,10,"No"
"CXAUQ_10030",154,"F",44,"QLD","Rural","Apparel","Tablet_iOS",18,"6:00 AM - 12:00 PM","L",9,0,"No"
"CXAUQ_12499",157,"F",45,"TAS","Urban","Equipment","Tablet_Android",32,"12:00 PM - 6:00 PM","H",30,0,"Yes"
"CXAUQ_11894",1200,"M",34,"NSW","Urban","Equipment","Tablet_iOS",17,"6:00 PM - 12:00 AM","H",7,0,"No"
"CXAUQ_11966",935,"M",42,"NSW","Urban","Equipment","Tablet_Android",29,"6:00 PM - 12:00 AM","H",20,6,"No"
"CXAUQ_10141",578,"M",27,"QLD","Urban","Equipment","Phone_Android",11,"6:00 PM - 12:00 AM","L",15,0,"No"
"CXAUQ_12146",1053,"F",33,"ACT","Urban","Equipment","Phone_iOS",20,"6:00 AM - 12:00 PM","H",25,0,"Yes"
"CXAUQ_10783",1356,"M",35,"NSW","Urban","Equipment","Phone_iOS",20,"6:00 PM - 12:00 AM","L",27,0,"Yes"
"CXAUQ_12179",245,"M",48,"QLD","Rural","Equipment","Tablet_Android",35,"12:00 PM - 6:00 PM","H",4,0,"Yes"
"CXAUQ_10569",1552,"M",36,"VIC","Urban","Equipment","Tablet_Android",16,"6:00 AM - 12:00 PM","L",5,0,"Yes"
"CXAUQ_10687",993,"F",43,"SA","Rural","Equipment","Tablet_Android",22,"6:00 PM - 12:00 AM","L",20,0,"No"
"CXAUQ_11344",224,"M",25,"NSW","Urban","Footwear","Phone_iOS",12,"6:00 AM - 12:00 PM","H",25,0,"No"
"CXAUQ_10061",713,"F",38,"VIC","Urban","Equipment","Phone_iOS",5,"6:00 AM - 12:00 PM","L",19,1,"No"
"CXAUQ_10593",416,"M",23,"VIC","Urban","Apparel","Phone_iOS",3,"6:00 AM - 12:00 PM","H",24,0,"No"
"CXAUQ_10193",488,"F",23,"QLD","Rural","Apparel","Phone_iOS",17,"6:00 AM - 12:00 PM","H",24,0,"No"
"CXAUQ_11138",638,"F",34,"NSW","Rural","Equipment","Phone_iOS",13,"6:00 PM - 12:00 AM","H",27,0,"No"
"CXAUQ_11874",85,"M",39,"VIC","Rural","Footwear","Tablet_Android",18,"6:00 AM - 12:00 PM","H",29,0,"No"
"CXAUQ_11373",988,"F",44,"NT","Urban","Equipment","Phone_iOS",31,"6:00 AM - 12:00 PM","L",5,0,"No"
"CXAUQ_12837",507,"M",35,"NSW","Rural","Equipment","Tablet_iOS",10,"12:00 AM - 6:00 AM","H",9,5,"No"
"CXAUQ_10633",1065,"F",44,"WA","Urban","Equipment","Tablet_Android",22,"6:00 AM - 12:00 PM","H",30,0,"Yes"
"CXAUQ_10239",920,"M",34,"QLD","Urban","Equipment","Tablet_Android",14,"6:00 AM - 12:00 PM","L",15,0,"No"
"CXAUQ_10929",289,"M",21,"TAS","Urban","Equipment","Phone_iOS",21,"6:00 PM - 12:00 AM","L",30,7,"Yes"
"CXAUQ_10561",489,"M",35,"QLD","Urban","Apparel","Phone_iOS",16,"6:00 AM - 12:00 PM","L",2,0,"No"
"CXAUQ_11114",1659,"M",42,"WA","Urban","Equipment","Tablet_Android",29,"6:00 AM - 12:00 PM","L",26,0,"No"
"CXAUQ_11062",85,"F",43,"QLD","Rural","Apparel","Tablet_iOS",18,"6:00 PM - 12:00 AM","L",9,0,"No"
"CXAUQ_12405",1429,"F",43,"VIC","Rural","Equipment","Phone_iOS",30,"12:00 PM - 6:00 PM","L",8,0,"Yes"
"CXAUQ_10956",1621,"F",41,"QLD","Urban","Equipment","Tablet_Android",21,"12:00 PM - 6:00 PM","H",25,0,"Yes"
"CXAUQ_12899",289,"M",56,"WA","Urban","Equipment","Tablet_iOS",15,"12:00 AM - 6:00 AM","L",10,0,"No"
"CXAUQ_12426",1254,"F",32,"NSW","Urban","Equipment","Tablet_iOS",19,"12:00 PM - 6:00 PM","L",24,0,"No"
"CXAUQ_10470",865,"F",44,"ACT","Urban","Equipment","Phone_Android",9,"12:00 PM - 6:00 PM","H",26,0,"No"
"CXAUQ_10795",1617,"F",35,"WA","Urban","Equipment","Tablet_Android",3,"6:00 PM - 12:00 AM","L",11,0,"No"
"CXAUQ_11157",1000,"M",33,"QLD","Rural","Equipment","Phone_iOS",20,"6:00 PM - 12:00 AM","L",10,0,"No"
"CXAUQ_12619",216,"F",40,"VIC","Rural","Apparel","Phone_iOS",27,"12:00 PM - 6:00 PM","H",19,9,"No"
"CXAUQ_12035",1000,"F",33,"WA","Urban","Equipment","Phone_iOS",8,"6:00 PM - 12:00 AM","H",11,6,"No"
"CXAUQ_12793",256,"F",24,"WA","Rural","Apparel","Phone_iOS",7,"12:00 AM - 6:00 AM","L",14,0,"No"
"CXAUQ_11216",136,"F",33,"QLD","Urban","Footwear","Phone_iOS",14,"6:00 PM - 12:00 AM","L",21,0,"No"
"CXAUQ_10166",503,"F",22,"VIC","Urban","Equipment","Phone_iOS",3,"6:00 PM - 12:00 AM","L",15,4,"No"
"CXAUQ_11480",1763,"M",46,"TAS","Urban","Equipment","Tablet_Android",33,"6:00 AM - 12:00 PM","H",19,0,"Yes"
"CXAUQ_10493",696,"M",37,"ACT","Rural","Equipment","Tablet_Android",11,"6:00 AM - 12:00 PM","H",23,0,"No"
"CXAUQ_12803",623,"M",27,"ACT","Urban","Equipment","Tablet_iOS",13,"12:00 AM - 6:00 AM","H",2,0,"No"
"CXAUQ_12547",304,"F",27,"TAS","Rural","Equipment","Phone_iOS",3,"12:00 PM - 6:00 PM","H",30,15,"No"
"CXAUQ_10659",1208,"F",35,"ACT","Rural","Equipment","Tablet_Android",3,"6:00 AM - 12:00 PM","L",15,0,"Yes"
"CXAUQ_12467",1670,"M",33,"NSW","Urban","Equipment","Phone_iOS",16,"12:00 PM - 6:00 PM","L",26,0,"No"
"CXAUQ_12854",1200,"M",36,"NSW","Urban","Equipment","Phone_Android",13,"12:00 AM - 6:00 AM","H",28,0,"No"
"CXAUQ_10678",1202,"M",48,"WA","Urban","Equipment","Phone_Android",3,"6:00 PM - 12:00 AM","L",7,0,"Yes"
"CXAUQ_10665",934,"F",32,"QLD","Urban","Equipment","Tablet_iOS",3,"6:00 PM - 12:00 AM","L",14,0,"No"
"CXAUQ_10265",490,"F",20,"SA","Rural","Apparel","Phone_Android",11,"6:00 PM - 12:00 AM","L",9,0,"No"
"CXAUQ_11416",1317,"M",36,"SA","Urban","Equipment","Tablet_Android",23,"6:00 PM - 12:00 AM","H",13,0,"Yes"
"CXAUQ_10012",478,"M",21,"SA","Urban","Apparel","Phone_iOS",8,"6:00 AM - 12:00 PM","L",20,0,"No"
"CXAUQ_10390",1358,"M",37,"WA","Urban","Equipment","Tablet_Android",18,"12:00 PM - 6:00 PM","L",14,0,"Yes"
"CXAUQ_12141",1567,"F",40,"SA","Urban","Equipment","Phone_Android",27,"6:00 AM - 12:00 PM","H",5,9,"No"
"CXAUQ_10351",1022,"M",47,"VIC","Rural","Equipment","Tablet_Android",12,"6:00 PM - 12:00 AM","H",23,0,"Yes"
"CXAUQ_11844",428,"M",20,"VIC","Urban","Footwear","Phone_iOS",20,"6:00 PM - 12:00 AM","H",24,0,"No"
"CXAUQ_11929",772,"F",33,"NSW","Urban","Equipment","Tablet_Android",8,"6:00 PM - 12:00 AM","L",4,0,"No"
"CXAUQ_12259",909,"M",43,"QLD","Urban","Equipment","Phone_Android",30,"12:00 PM - 6:00 PM","L",2,0,"Yes"
"CXAUQ_11066",394,"M",42,"VIC","Urban","Footwear","Phone_iOS",29,"6:00 AM - 12:00 PM","H",29,9,"No"
"CXAUQ_12270",960,"F",35,"VIC","Rural","Equipment","Phone_Android",18,"12:00 PM - 6:00 PM","H",22,0,"No"
"CXAUQ_12422",1200,"F",35,"TAS","Urban","Equipment","Tablet_Android",14,"12:00 PM - 6:00 PM","H",2,0,"Yes"
"CXAUQ_12624",284,"M",25,"SA","Rural","Apparel","Phone_iOS",3,"12:00 PM - 6:00 PM","H",13,0,"Yes"
"CXAUQ_10478",152,"F",32,"ACT","Urban","Apparel","Phone_iOS",23,"6:00 AM - 12:00 PM","H",27,0,"No"
"CXAUQ_11314",1696,"F",34,"NSW","Urban","Equipment","Tablet_Android",21,"6:00 PM - 12:00 AM","L",19,0,"No"
"CXAUQ_11387",723,"F",47,"QLD","Urban","Equipment","Tablet_iOS",34,"6:00 AM - 12:00 PM","L",30,0,"No"
"CXAUQ_11208",176,"F",34,"NSW","Rural","Footwear","Tablet_iOS",11,"6:00 PM - 12:00 AM","L",18,0,"No"
"CXAUQ_10962",323,"F",20,"VIC","Urban","Footwear","Phone_iOS",21,"6:00 AM - 12:00 PM","L",29,0,"No"
"CXAUQ_10715",155,"F",44,"SA","Urban","Apparel","Tablet_iOS",21,"6:00 AM - 12:00 PM","L",4,0,"No"
"CXAUQ_10173",100,"F",22,"QLD","Rural","Apparel","Phone_iOS",7,"6:00 PM - 12:00 AM","L",3,0,"No"
"CXAUQ_11912",261,"M",48,"NSW","Urban","Equipment","Phone_Android",35,"12:00 PM - 6:00 PM","H",27,0,"No"
"CXAUQ_11280",596,"M",28,"NSW","Rural","Equipment","Tablet_iOS",3,"6:00 PM - 12:00 AM","L",21,0,"No"
"CXAUQ_12166",538,"M",24,"TAS","Urban","Equipment","Phone_iOS",7,"12:00 PM - 6:00 PM","H",28,6,"Yes"
"CXAUQ_10047",454,"F",36,"QLD","Urban","Apparel","Phone_iOS",17,"6:00 AM - 12:00 PM","L",3,0,"No"
"CXAUQ_10674",1601,"F",43,"SA","Urban","Equipment","Tablet_Android",4,"6:00 PM - 12:00 AM","H",21,0,"Yes"
"CXAUQ_12559",100,"F",32,"QLD","Urban","Apparel","Phone_iOS",11,"6:00 AM - 12:00 PM","L",5,0,"Yes"
"CXAUQ_12726",436,"M",35,"TAS","Urban","Equipment","Phone_iOS",13,"12:00 AM - 6:00 AM","H",9,0,"Yes"
"CXAUQ_10779",1148,"F",33,"NT","Rural","Equipment","Tablet_iOS",4,"12:00 PM - 6:00 PM","H",11,0,"Yes"
"CXAUQ_10127",1392,"M",32,"TAS","Rural","Equipment","Phone_Android",16,"6:00 PM - 12:00 AM","L",6,0,"Yes"
"CXAUQ_11578",234,"F",35,"NSW","Rural","Apparel","Phone_iOS",18,"6:00 AM - 12:00 PM","L",8,0,"No"
"CXAUQ_10411",324,"F",24,"NSW","Rural","Apparel","Phone_iOS",3,"6:00 AM - 12:00 PM","H",25,0,"No"
"CXAUQ_10330",246,"F",24,"QLD","Urban","Apparel","Phone_iOS",11,"6:00 AM - 12:00 PM","H",26,0,"No"
"CXAUQ_10462",366,"M",33,"ACT","Urban","Apparel","Tablet_iOS",4,"12:00 PM - 6:00 PM","L",17,0,"No"
"CXAUQ_10909",687,"M",47,"WA","Rural","Equipment","Tablet_Android",3,"6:00 PM - 12:00 AM","H",5,0,"No"
"CXAUQ_11110",1431,"F",45,"WA","Urban","Equipment","Tablet_Android",32,"6:00 PM - 12:00 AM","H",11,12,"No"
"CXAUQ_10622",100,"M",24,"VIC","Urban","Apparel","Phone_iOS",14,"6:00 AM - 12:00 PM","H",21,0,"No"
"CXAUQ_12858",549,"F",31,"NSW","Rural","Equipment","Phone_iOS",6,"12:00 AM - 6:00 AM","H",4,0,"No"
"CXAUQ_10158",1014,"M",32,"QLD","Urban","Equipment","Tablet_Android",16,"6:00 AM - 12:00 PM","L",17,0,"Yes"
"CXAUQ_12024",225,"M",45,"NSW","Urban","Equipment","Tablet_iOS",32,"6:00 PM - 12:00 AM","H",6,0,"No"
"CXAUQ_10903",296,"M",23,"WA","Rural","Equipment","Phone_iOS",23,"6:00 PM - 12:00 AM","L",16,0,"Yes"
"CXAUQ_12715",650,"F",35,"VIC","Urban","Equipment","Phone_iOS",10,"12:00 AM - 6:00 AM","H",7,12,"Yes"
"CXAUQ_12776",164,"M",35,"NSW","Urban","Apparel","Tablet_iOS",15,"12:00 AM - 6:00 AM","H",15,0,"No"
"CXAUQ_10070",408,"M",21,"QLD","Urban","Apparel","Tablet_iOS",4,"6:00 PM - 12:00 AM","L",13,8,"No"
"CXAUQ_10182",112,"M",45,"QLD","Urban","Apparel","Phone_Android",10,"6:00 AM - 12:00 PM","H",22,0,"No"
"CXAUQ_10616",904,"M",32,"VIC","Rural","Equipment","Tablet_iOS",11,"12:00 PM - 6:00 PM","H",22,8,"No"
"CXAUQ_12827",654,"F",34,"NSW","Urban","Equipment","Tablet_iOS",13,"12:00 AM - 6:00 AM","H",26,0,"No"
"CXAUQ_11921",100,"M",24,"NSW","Urban","Footwear","Tablet_iOS",14,"6:00 AM - 12:00 PM","H",3,0,"No"
"CXAUQ_11557",1901,"M",41,"ACT","Urban","Equipment","Tablet_Android",28,"12:00 PM - 6:00 PM","H",14,0,"Yes"
"CXAUQ_10331",100,"M",21,"VIC","Urban","Apparel","Phone_iOS",18,"6:00 PM - 12:00 AM","L",10,0,"No"
"CXAUQ_11926",550,"M",28,"NSW","Urban","Equipment","Tablet_iOS",3,"6:00 PM - 12:00 AM","L",9,0,"No"
"CXAUQ_11576",1482,"F",45,"NSW","Urban","Equipment","Tablet_Android",32,"6:00 AM - 12:00 PM","L",14,0,"Yes"
"CXAUQ_11496",1314,"M",36,"ACT","Urban","Equipment","Tablet_Android",23,"6:00 AM - 12:00 PM","L",25,0,"No"
"CXAUQ_10730",1328,"F",33,"TAS","Urban","Equipment","Tablet_Android",3,"6:00 PM - 12:00 AM","L",12,0,"Yes"
"CXAUQ_11033",540,"F",33,"VIC","Urban","Equipment","Phone_iOS",12,"6:00 PM - 12:00 AM","H",5,0,"No"
"CXAUQ_10808",680,"M",32,"WA","Urban","Equipment","Tablet_Android",7,"6:00 PM - 12:00 AM","H",9,0,"No"
"CXAUQ_10908",722,"F",30,"ACT","Urban","Equipment","Phone_iOS",5,"6:00 AM - 12:00 PM","L",27,5,"No"
"CXAUQ_10393",1916,"M",46,"VIC","Rural","Equipment","Tablet_Android",3,"6:00 AM - 12:00 PM","H",22,0,"Yes"
"CXAUQ_10515",1056,"M",39,"VIC","Urban","Equipment","Tablet_Android",3,"6:00 AM - 12:00 PM","L",13,4,"Yes"
"CXAUQ_11684",100,"F",20,"QLD","Rural","Apparel","Phone_iOS",18,"6:00 AM - 12:00 PM","L",12,0,"No"
"CXAUQ_12127",224,"M",33,"QLD","Urban","Apparel","Tablet_iOS",8,"6:00 AM - 12:00 PM","L",2,0,"Yes"
"CXAUQ_12413",273,"F",44,"NSW","Urban","Apparel","Phone_iOS",31,"6:00 AM - 12:00 PM","H",10,0,"No"
"CXAUQ_11334",1253,"F",47,"VIC","Urban","Equipment","Phone_iOS",34,"6:00 AM - 12:00 PM","L",3,0,"No"
"CXAUQ_11388",168,"M",34,"VIC","Rural","Footwear","Phone_iOS",12,"6:00 AM - 12:00 PM","L",27,0,"No"
"CXAUQ_12490",170,"M",30,"ACT","Rural","Apparel","Phone_Android",5,"6:00 AM - 12:00 PM","H",14,0,"No"
"CXAUQ_11587",1222,"M",42,"NSW","Urban","Equipment","Tablet_iOS",29,"6:00 AM - 12:00 PM","H",9,0,"No"
"CXAUQ_11254",1427,"M",46,"NSW","Urban","Equipment","Tablet_Android",33,"6:00 PM - 12:00 AM","L",25,0,"No"
"CXAUQ_12706",186,"F",46,"VIC","Urban","Apparel","Phone_iOS",33,"12:00 AM - 6:00 AM","L",8,0,"No"
"CXAUQ_11217",450,"M",29,"NSW","Rural","Equipment","Phone_iOS",4,"6:00 PM - 12:00 AM","L",26,0,"No"
"CXAUQ_10165",1178,"M",41,"WA","Rural","Equipment","Tablet_Android",10,"6:00 AM - 12:00 PM","H",28,0,"Yes"
"CXAUQ_12766",110,"F",33,"NSW","Rural","Apparel","Phone_iOS",8,"12:00 AM - 6:00 AM","L",27,0,"No"
"CXAUQ_11214",1318,"M",34,"VIC","Urban","Equipment","Phone_Android",21,"6:00 PM - 12:00 AM","L",22,0,"No"
"CXAUQ_12753",448,"M",26,"VIC","Rural","Equipment","Phone_iOS",15,"12:00 PM - 6:00 PM","H",9,0,"No"
"CXAUQ_11579",442,"M",30,"NSW","Urban","Apparel","Phone_iOS",5,"12:00 PM - 6:00 PM","L",14,0,"No"
"CXAUQ_11176",1269,"F",39,"NT","Urban","Equipment","Phone_Android",26,"6:00 PM - 12:00 AM","H",9,0,"No"
"CXAUQ_12707",286,"F",21,"VIC","Urban","Apparel","Phone_iOS",21,"12:00 AM - 6:00 AM","H",2,0,"No"
"CXAUQ_11231",888,"F",37,"NT","Urban","Equipment","Phone_Android",24,"6:00 PM - 12:00 AM","L",8,0,"Yes"
"CXAUQ_12025",1420,"F",36,"NSW","Urban","Equipment","Tablet_Android",23,"6:00 PM - 12:00 AM","L",25,0,"No"
"CXAUQ_10588",468,"M",24,"QLD","Rural","Apparel","Phone_iOS",4,"12:00 PM - 6:00 PM","H",26,0,"No"
"CXAUQ_11350",100,"F",24,"SA","Urban","Footwear","Tablet_iOS",17,"6:00 AM - 12:00 PM","H",23,0,"No"
"CXAUQ_12466",935,"F",34,"NSW","Urban","Equipment","Tablet_Android",21,"12:00 PM - 6:00 PM","L",18,0,"No"
"CXAUQ_11073",700,"M",32,"NT","Urban","Equipment","Phone_iOS",15,"6:00 PM - 12:00 AM","H",2,0,"No"
"CXAUQ_12697",100,"M",31,"SA","Urban","Apparel","Phone_iOS",10,"12:00 PM - 6:00 PM","L",25,0,"Yes"
"CXAUQ_10673",85,"M",46,"QLD","Urban","Apparel","Phone_Android",3,"6:00 AM - 12:00 PM","L",9,0,"No"
"CXAUQ_11792",710,"M",33,"QLD","Rural","Equipment","Tablet_iOS",8,"6:00 PM - 12:00 AM","H",9,6,"Yes"
"CXAUQ_10441",955,"M",32,"QLD","Urban","Equipment","Phone_iOS",4,"6:00 AM - 12:00 PM","L",16,0,"No"
"CXAUQ_10675",1530,"F",46,"VIC","Urban","Equipment","Tablet_iOS",4,"6:00 PM - 12:00 AM","L",6,0,"Yes"
"CXAUQ_11108",574,"F",24,"VIC","Rural","Equipment","Phone_iOS",7,"6:00 AM - 12:00 PM","L",18,0,"Yes"
"CXAUQ_11315",714,"M",38,"TAS","Urban","Equipment","Tablet_Android",25,"6:00 PM - 12:00 AM","H",7,0,"Yes"
"CXAUQ_12307",114,"M",26,"SA","Rural","Apparel","Tablet_iOS",3,"6:00 AM - 12:00 PM","L",11,0,"No"
"CXAUQ_11984",372,"F",35,"NSW","Urban","Footwear","Phone_iOS",14,"6:00 PM - 12:00 AM","H",8,0,"No"
"CXAUQ_10651",1544,"F",48,"VIC","Rural","Equipment","Tablet_Android",9,"6:00 AM - 12:00 PM","H",30,0,"Yes"
"CXAUQ_11531",1074,"F",32,"QLD","Rural","Equipment","Phone_iOS",11,"6:00 AM - 12:00 PM","L",4,0,"Yes"
"CXAUQ_12516",550,"M",24,"NSW","Urban","Equipment","Phone_iOS",7,"12:00 PM - 6:00 PM","H",21,11,"No"
"CXAUQ_12784",418,"M",21,"SA","Urban","Equipment","Tablet_iOS",14,"12:00 AM - 6:00 AM","L",24,0,"No"
"CXAUQ_11549",560,"F",20,"WA","Urban","Equipment","Phone_iOS",20,"6:00 AM - 12:00 PM","H",21,0,"Yes"
"CXAUQ_11731",150,"M",47,"SA","Urban","Equipment","Phone_Android",34,"6:00 PM - 12:00 AM","L",12,0,"Yes"
"CXAUQ_10599",432,"F",24,"VIC","Rural","Apparel","Tablet_iOS",8,"6:00 AM - 12:00 PM","L",16,0,"No"
"CXAUQ_11046",470,"M",21,"VIC","Urban","Footwear","Phone_iOS",21,"6:00 PM - 12:00 AM","L",6,0,"No"
"CXAUQ_10787",205,"F",25,"VIC","Urban","Equipment","Phone_iOS",7,"6:00 PM - 12:00 AM","L",6,0,"No"
"CXAUQ_10014",368,"M",29,"NSW","Urban","Apparel","Phone_iOS",9,"6:00 PM - 12:00 AM","L",10,0,"No"
"CXAUQ_12015",490,"M",21,"QLD","Urban","Footwear","Phone_iOS",21,"6:00 PM - 12:00 AM","H",10,0,"No"
"CXAUQ_11701",630,"M",34,"TAS","Urban","Equipment","Tablet_iOS",13,"12:00 PM - 6:00 PM","L",15,0,"No"
"CXAUQ_10214",650,"M",29,"QLD","Urban","Equipment","Phone_iOS",14,"6:00 PM - 12:00 AM","L",20,0,"No"
"CXAUQ_10455",107,"M",44,"ACT","Urban","Apparel","Tablet_iOS",12,"6:00 AM - 12:00 PM","L",5,12,"No"
"CXAUQ_10457",1836,"F",42,"ACT","Urban","Equipment","Tablet_Android",33,"6:00 AM - 12:00 PM","H",22,0,"Yes"
"CXAUQ_10998",320,"M",24,"VIC","Urban","Footwear","Phone_iOS",4,"6:00 PM - 12:00 AM","H",29,0,"No"
"CXAUQ_11137",1366,"F",34,"ACT","Urban","Equipment","Tablet_Android",21,"6:00 PM - 12:00 AM","L",19,0,"No"
"CXAUQ_12140",1714,"M",40,"NSW","Urban","Equipment","Tablet_Android",27,"6:00 AM - 12:00 PM","H",24,0,"No"
"CXAUQ_10083",100,"F",22,"QLD","Urban","Apparel","Tablet_Android",28,"6:00 PM - 12:00 AM","H",24,0,"No"
"CXAUQ_12839",1850,"M",40,"NSW","Urban","Equipment","Tablet_Android",14,"12:00 AM - 6:00 AM","H",17,0,"No"
"CXAUQ_12439",1178,"F",39,"NSW","Urban","Equipment","Tablet_iOS",26,"12:00 PM - 6:00 PM","H",2,13,"Yes"
"CXAUQ_11939",308,"M",25,"VIC","Urban","Footwear","Phone_Android",3,"6:00 PM - 12:00 AM","H",15,0,"Yes"
"CXAUQ_10078",418,"F",20,"QLD","Urban","Apparel","Tablet_iOS",34,"6:00 PM - 12:00 AM","L",14,0,"No"
"CXAUQ_11634",1322,"F",37,"NSW","Rural","Equipment","Tablet_Android",24,"12:00 PM - 6:00 PM","L",27,0,"No"
"CXAUQ_12782",1504,"M",34,"NSW","Rural","Equipment","Phone_Android",11,"12:00 AM - 6:00 AM","H",24,0,"No"
"CXAUQ_11427",1286,"M",41,"NSW","Urban","Equipment","Tablet_Android",28,"6:00 PM - 12:00 AM","L",4,0,"No"
"CXAUQ_11883",1266,"F",36,"WA","Urban","Equipment","Tablet_iOS",23,"6:00 PM - 12:00 AM","H",3,0,"No"
