"C_ID","C_TotalSpend","C_Gender","C_Age","C_State","C_Area","C_Product","C_DeviceType","C_ShoppingDuration","C_TimeOfShopping","App_SatisfactionRating","App_Tenure","App_Referral","App_Promotion"
"CXAUQ_12601",334,"F",20,"NSW","Urban","Equipment","Phone_iOS",20,"12:00 PM - 6:00 PM","L",18,0,"No"
"CXAUQ_12370",100,"M",23,"NSW","Urban","Apparel","Phone_iOS",23,"6:00 AM - 12:00 PM","L",10,0,"No"
"CXAUQ_12467",1670,"M",33,"NSW","Urban","Equipment","Phone_iOS",16,"12:00 PM - 6:00 PM","L",26,0,"No"
"CXAUQ_11085",1303,"M",42,"VIC","Urban","Equipment","Tablet_Android",29,"6:00 PM - 12:00 AM","H",21,0,"Yes"
"CXAUQ_10516",1064,"M",47,"NSW","Urban","Equipment","Tablet_Android",15,"12:00 PM - 6:00 PM","L",11,0,"Yes"
"CXAUQ_11450",100,"F",24,"QLD","Urban","Footwear","Phone_Android",16,"6:00 AM - 12:00 PM","H",12,16,"No"
"CXAUQ_10352",454,"F",34,"SA","Urban","Apparel","Phone_iOS",14,"6:00 AM - 12:00 PM","L",8,0,"No"
"CXAUQ_11544",1277,"M",46,"NT","Rural","Equipment","Tablet_Android",33,"6:00 AM - 12:00 PM","H",9,12,"No"
"CXAUQ_10750",935,"M",47,"TAS","Urban","Equipment","Tablet_Android",3,"6:00 PM - 12:00 AM","L",20,0,"No"
"CXAUQ_10522",430,"M",29,"NSW","Urban","Apparel","Phone_iOS",13,"12:00 PM - 6:00 PM","H",27,0,"No"
"CXAUQ_12524",100,"M",32,"NSW","Urban","Apparel","Phone_iOS",11,"6:00 AM - 12:00 PM","H",26,0,"No"
"CXAUQ_11055",1201,"F",48,"WA","Rural","Equipment","Tablet_iOS",35,"6:00 AM - 12:00 PM","L",4,0,"No"
"CXAUQ_10869",1574,"F",33,"NSW","Urban","Equipment","Tablet_Android",7,"6:00 PM - 12:00 AM","L",24,3,"Yes"
"CXAUQ_10108",1151,"M",40,"TAS","Urban","Equipment","Phone_Android",9,"6:00 PM - 12:00 AM","H",29,0,"Yes"
"CXAUQ_12671",196,"F",32,"VIC","Urban","Apparel","Phone_iOS",11,"12:00 AM - 6:00 AM","H",27,0,"No"
"CXAUQ_12863",198,"F",48,"NSW","Urban","Equipment","Tablet_Android",37,"12:00 AM - 6:00 AM","L",14,2,"No"
"CXAUQ_12385",1593,"M",42,"TAS","Urban","Equipment","Phone_iOS",29,"12:00 PM - 6:00 PM","H",7,3,"No"
"CXAUQ_11393",176,"F",29,"NSW","Rural","Footwear","Tablet_iOS",12,"6:00 AM - 12:00 PM","L",14,0,"No"
"CXAUQ_10714",714,"M",37,"VIC","Rural","Equipment","Phone_Android",3,"6:00 PM - 12:00 AM","L",10,0,"No"
"CXAUQ_11245",340,"M",20,"WA","Urban","Equipment","Tablet_iOS",20,"6:00 PM - 12:00 AM","L",2,0,"No"
"CXAUQ_12739",100,"F",32,"NT","Urban","Apparel","Phone_iOS",15,"12:00 AM - 6:00 AM","L",8,0,"No"
"CXAUQ_11268",1349,"M",48,"VIC","Urban","Equipment","Tablet_Android",35,"6:00 PM - 12:00 AM","H",9,15,"No"
"CXAUQ_12327",748,"F",42,"WA","Urban","Equipment","Tablet_Android",29,"12:00 PM - 6:00 PM","L",16,0,"No"
"CXAUQ_12928",100,"M",66,"WA","Rural","Equipment","Tablet_Android",7,"12:00 AM - 6:00 AM","L",28,0,"Yes"
"CXAUQ_12911",284,"M",55,"NSW","Rural","Equipment","Tablet_Android",15,"12:00 AM - 6:00 AM","L",19,0,"No"
"CXAUQ_10987",434,"M",24,"VIC","Rural","Footwear","Phone_iOS",3,"6:00 PM - 12:00 AM","H",25,0,"No"
"CXAUQ_12619",216,"F",40,"VIC","Rural","Apparel","Phone_iOS",27,"12:00 PM - 6:00 PM","H",19,9,"No"
"CXAUQ_10214",650,"M",29,"QLD","Urban","Equipment","Phone_iOS",14,"6:00 PM - 12:00 AM","L",20,0,"No"
"CXAUQ_11686",161,"M",45,"NSW","Rural","Equipment","Phone_Android",32,"6:00 PM - 12:00 AM","H",25,10,"No"
"CXAUQ_12776",164,"M",35,"NSW","Urban","Apparel","Tablet_iOS",15,"12:00 AM - 6:00 AM","H",15,0,"No"
"CXAUQ_11873",250,"F",44,"ACT","Urban","Equipment","Phone_iOS",31,"6:00 PM - 12:00 AM","H",12,0,"Yes"
"CXAUQ_10592",1258,"F",46,"VIC","Rural","Equipment","Tablet_Android",25,"12:00 PM - 6:00 PM","L",19,0,"Yes"
"CXAUQ_11602",140,"M",21,"NSW","Urban","Apparel","Phone_Android",11,"6:00 AM - 12:00 PM","L",24,0,"No"
"CXAUQ_10419",378,"F",26,"TAS","Urban","Apparel","Tablet_iOS",16,"6:00 AM - 12:00 PM","L",7,0,"No"
"CXAUQ_10092",688,"M",27,"VIC","Urban","Equipment","Tablet_iOS",11,"6:00 PM - 12:00 AM","L",9,0,"No"
"CXAUQ_11570",1233,"M",36,"WA","Rural","Equipment","Tablet_iOS",23,"6:00 AM - 12:00 PM","H",21,0,"No"
"CXAUQ_12372",100,"M",30,"SA","Urban","Apparel","Phone_Android",5,"6:00 AM - 12:00 PM","H",16,0,"Yes"
"CXAUQ_12174",199,"M",44,"NSW","Urban","Equipment","Tablet_Android",31,"12:00 PM - 6:00 PM","H",14,0,"No"
"CXAUQ_12366",700,"F",33,"NSW","Urban","Equipment","Phone_Android",8,"12:00 PM - 6:00 PM","L",12,0,"No"
"CXAUQ_10396",1445,"F",47,"VIC","Urban","Equipment","Tablet_Android",4,"12:00 PM - 6:00 PM","L",2,0,"Yes"
"CXAUQ_10001",154,"F",35,"VIC","Urban","Apparel","Phone_iOS",12,"6:00 AM - 12:00 PM","L",4,0,"No"
"CXAUQ_11288",1054,"M",35,"WA","Rural","Equipment","Tablet_Android",22,"6:00 PM - 12:00 AM","H",17,0,"Yes"
"CXAUQ_10510",236,"F",34,"QLD","Urban","Apparel","Tablet_iOS",3,"12:00 PM - 6:00 PM","H",22,0,"No"
"CXAUQ_10560",300,"M",34,"VIC","Urban","Apparel","Tablet_iOS",16,"12:00 PM - 6:00 PM","H",23,0,"No"
"CXAUQ_10364",550,"F",34,"VIC","Urban","Equipment","Phone_iOS",3,"6:00 PM - 12:00 AM","L",14,0,"No"
"CXAUQ_10120",100,"F",35,"VIC","Urban","Apparel","Tablet_Android",3,"6:00 PM - 12:00 AM","L",12,2,"No"
"CXAUQ_11490",886,"F",46,"VIC","Urban","Equipment","Phone_Android",33,"12:00 PM - 6:00 PM","L",10,0,"Yes"
"CXAUQ_10562",1447,"M",42,"QLD","Urban","Equipment","Tablet_Android",10,"12:00 PM - 6:00 PM","L",5,0,"Yes"
"CXAUQ_11860",100,"M",24,"NT","Urban","Footwear","Phone_iOS",14,"6:00 AM - 12:00 PM","L",27,0,"No"
"CXAUQ_12404",1246,"F",35,"NSW","Rural","Equipment","Tablet_Android",18,"12:00 PM - 6:00 PM","H",27,0,"No"
"CXAUQ_12828",1842,"F",40,"SA","Urban","Equipment","Phone_Android",27,"12:00 AM - 6:00 AM","H",13,0,"Yes"
"CXAUQ_11746",157,"M",48,"QLD","Urban","Equipment","Phone_Android",35,"6:00 PM - 12:00 AM","L",13,0,"Yes"
"CXAUQ_12271",1492,"F",42,"ACT","Urban","Equipment","Phone_Android",29,"12:00 PM - 6:00 PM","H",4,0,"Yes"
"CXAUQ_12537",270,"M",45,"NSW","Urban","Equipment","Tablet_Android",32,"12:00 PM - 6:00 PM","H",29,0,"No"
"CXAUQ_12277",1012,"F",42,"NSW","Urban","Equipment","Tablet_iOS",29,"12:00 PM - 6:00 PM","L",25,0,"No"
"CXAUQ_10386",1231,"M",37,"NSW","Urban","Equipment","Tablet_Android",18,"12:00 PM - 6:00 PM","L",6,15,"Yes"
"CXAUQ_12609",1150,"M",41,"TAS","Urban","Equipment","Tablet_Android",28,"12:00 PM - 6:00 PM","H",12,0,"Yes"
"CXAUQ_10336",164,"F",35,"VIC","Rural","Apparel","Phone_iOS",18,"6:00 PM - 12:00 AM","L",14,16,"No"
"CXAUQ_12566",225,"F",46,"VIC","Rural","Equipment","Tablet_Android",33,"12:00 PM - 6:00 PM","H",20,0,"Yes"
"CXAUQ_11331",1414,"M",47,"TAS","Urban","Equipment","Tablet_Android",34,"6:00 PM - 12:00 AM","H",10,6,"No"
"CXAUQ_11523",408,"M",26,"SA","Urban","Apparel","Phone_iOS",3,"12:00 PM - 6:00 PM","H",16,0,"No"
"CXAUQ_10616",904,"M",32,"VIC","Rural","Equipment","Tablet_iOS",11,"12:00 PM - 6:00 PM","H",22,8,"No"
"CXAUQ_10637",836,"F",33,"SA","Rural","Equipment","Tablet_iOS",35,"6:00 AM - 12:00 PM","L",10,0,"No"
"CXAUQ_12910",181,"M",56,"WA","Urban","Equipment","Tablet_iOS",10,"12:00 AM - 6:00 AM","L",14,0,"No"
"CXAUQ_10815",832,"F",31,"VIC","Urban","Equipment","Phone_iOS",23,"6:00 PM - 12:00 AM","H",9,0,"No"
"CXAUQ_12644",454,"F",28,"VIC","Urban","Equipment","Phone_iOS",3,"12:00 AM - 6:00 AM","H",5,0,"No"
"CXAUQ_10190",500,"F",30,"NT","Urban","Apparel","Phone_iOS",20,"6:00 AM - 12:00 PM","L",14,0,"No"
"CXAUQ_11526",90,"F",48,"SA","Urban","Apparel","Phone_Android",8,"6:00 AM - 12:00 PM","L",17,0,"No"
"CXAUQ_12051",85,"M",41,"VIC","Urban","Footwear","Phone_Android",28,"6:00 AM - 12:00 PM","H",5,0,"No"
"CXAUQ_11384",554,"M",23,"NSW","Urban","Equipment","Phone_iOS",23,"6:00 PM - 12:00 AM","L",2,0,"No"
"CXAUQ_10206",100,"M",35,"WA","Urban","Apparel","Phone_iOS",14,"6:00 PM - 12:00 AM","L",13,0,"No"
"CXAUQ_11136",1039,"F",34,"VIC","Rural","Equipment","Phone_Android",21,"6:00 PM - 12:00 AM","H",9,14,"No"
"CXAUQ_10819",1142,"F",38,"NSW","Rural","Equipment","Tablet_Android",20,"6:00 PM - 12:00 AM","L",16,0,"No"
"CXAUQ_12173",894,"M",34,"ACT","Urban","Equipment","Tablet_iOS",17,"12:00 PM - 6:00 PM","H",21,0,"No"
"CXAUQ_10831",805,"M",32,"TAS","Urban","Equipment","Tablet_Android",22,"6:00 PM - 12:00 AM","H",20,0,"Yes"
"CXAUQ_10034",100,"F",40,"QLD","Urban","Apparel","Tablet_iOS",18,"6:00 PM - 12:00 AM","H",28,0,"No"
"CXAUQ_10407",100,"F",32,"NSW","Urban","Apparel","Phone_iOS",12,"6:00 AM - 12:00 PM","L",18,11,"No"
"CXAUQ_11080",488,"F",34,"VIC","Rural","Footwear","Phone_iOS",13,"6:00 PM - 12:00 AM","H",13,0,"No"
"CXAUQ_11627",270,"M",19,"VIC","Rural","Apparel","Phone_iOS",11,"6:00 PM - 12:00 AM","L",20,0,"No"
"CXAUQ_12888",246,"F",54,"VIC","Urban","Equipment","Tablet_iOS",37,"12:00 PM - 6:00 PM","H",21,8,"No"
"CXAUQ_10023",164,"M",31,"ACT","Rural","Apparel","Phone_iOS",18,"6:00 PM - 12:00 AM","L",9,0,"No"
"CXAUQ_12450",800,"M",28,"ACT","Urban","Equipment","Tablet_Android",3,"12:00 PM - 6:00 PM","L",5,0,"Yes"
"CXAUQ_12717",1409,"M",39,"NSW","Rural","Equipment","Tablet_Android",11,"12:00 AM - 6:00 AM","H",28,16,"Yes"
"CXAUQ_11488",1633,"F",41,"TAS","Urban","Equipment","Tablet_Android",28,"6:00 AM - 12:00 PM","L",29,0,"Yes"
"CXAUQ_12259",909,"M",43,"QLD","Urban","Equipment","Phone_Android",30,"12:00 PM - 6:00 PM","L",2,0,"Yes"
"CXAUQ_12122",657,"M",33,"NSW","Rural","Equipment","Tablet_iOS",8,"6:00 AM - 12:00 PM","H",6,16,"No"
"CXAUQ_11608",128,"F",34,"NSW","Rural","Apparel","Phone_iOS",13,"6:00 AM - 12:00 PM","H",6,5,"No"
"CXAUQ_11197",124,"M",35,"NSW","Urban","Footwear","Phone_iOS",14,"6:00 PM - 12:00 AM","H",6,0,"No"
"CXAUQ_11342",506,"F",33,"NT","Urban","Equipment","Phone_iOS",12,"6:00 PM - 12:00 AM","H",14,2,"No"
"CXAUQ_11958",712,"M",34,"NSW","Urban","Equipment","Phone_Android",9,"6:00 PM - 12:00 AM","H",23,0,"Yes"
"CXAUQ_10095",452,"F",20,"VIC","Rural","Apparel","Tablet_iOS",27,"6:00 AM - 12:00 PM","L",20,0,"No"
"CXAUQ_10289",398,"M",25,"NSW","Urban","Apparel","Phone_iOS",7,"6:00 PM - 12:00 AM","L",5,0,"No"
"CXAUQ_11643",489,"F",34,"VIC","Urban","Apparel","Phone_iOS",13,"6:00 PM - 12:00 AM","L",23,0,"No"
"CXAUQ_12706",186,"F",46,"VIC","Urban","Apparel","Phone_iOS",33,"12:00 AM - 6:00 AM","L",8,0,"No"
"CXAUQ_12222",263,"M",48,"NSW","Urban","Equipment","Phone_iOS",35,"12:00 PM - 6:00 PM","H",20,0,"No"
"CXAUQ_11385",764,"F",28,"QLD","Urban","Equipment","Tablet_iOS",3,"6:00 AM - 12:00 PM","L",8,0,"Yes"
"CXAUQ_12331",556,"M",35,"ACT","Rural","Equipment","Phone_iOS",18,"12:00 PM - 6:00 PM","L",16,0,"No"
"CXAUQ_10350",450,"F",34,"WA","Urban","Apparel","Phone_iOS",21,"6:00 PM - 12:00 AM","L",15,0,"No"
"CXAUQ_11027",808,"F",39,"WA","Urban","Equipment","Tablet_iOS",26,"6:00 PM - 12:00 AM","L",3,0,"Yes"
"CXAUQ_12274",102,"M",48,"NSW","Rural","Apparel","Phone_iOS",35,"6:00 AM - 12:00 PM","H",11,0,"No"
"CXAUQ_10666",1173,"F",40,"ACT","Urban","Equipment","Tablet_Android",3,"6:00 PM - 12:00 AM","L",3,0,"Yes"
"CXAUQ_11778",428,"F",34,"VIC","Urban","Apparel","Phone_iOS",9,"12:00 PM - 6:00 PM","H",29,5,"No"
"CXAUQ_11387",723,"F",47,"QLD","Urban","Equipment","Tablet_iOS",34,"6:00 AM - 12:00 PM","L",30,0,"No"
"CXAUQ_11513",346,"M",27,"TAS","Rural","Apparel","Phone_iOS",3,"6:00 AM - 12:00 PM","L",2,0,"No"
"CXAUQ_11453",100,"M",25,"TAS","Rural","Footwear","Tablet_iOS",12,"6:00 AM - 12:00 PM","H",20,0,"No"
"CXAUQ_11799",578,"M",29,"VIC","Rural","Equipment","Phone_iOS",4,"6:00 PM - 12:00 AM","H",7,7,"No"
"CXAUQ_10806",266,"F",24,"NSW","Rural","Equipment","Phone_iOS",3,"6:00 PM - 12:00 AM","L",26,0,"Yes"
"CXAUQ_10296",1199,"F",47,"NSW","Urban","Equipment","Tablet_iOS",5,"6:00 PM - 12:00 AM","H",21,0,"Yes"
"CXAUQ_11283",741,"M",35,"NSW","Urban","Equipment","Phone_iOS",10,"6:00 PM - 12:00 AM","L",11,0,"No"
"CXAUQ_11243",162,"M",34,"ACT","Urban","Footwear","Phone_iOS",9,"6:00 AM - 12:00 PM","H",25,0,"Yes"
"CXAUQ_10138",300,"M",20,"QLD","Urban","Apparel","Phone_Android",4,"6:00 AM - 12:00 PM","L",18,0,"No"
"CXAUQ_12661",306,"F",34,"TAS","Rural","Equipment","Phone_iOS",21,"12:00 AM - 6:00 AM","L",15,0,"No"
"CXAUQ_11496",1314,"M",36,"ACT","Urban","Equipment","Tablet_Android",23,"6:00 AM - 12:00 PM","L",25,0,"No"
"CXAUQ_12883",273,"F",60,"WA","Urban","Apparel","Tablet_iOS",43,"12:00 AM - 6:00 AM","L",17,0,"No"
"CXAUQ_11324",1343,"M",45,"NSW","Urban","Equipment","Phone_Android",32,"6:00 AM - 12:00 PM","H",9,8,"No"
"CXAUQ_11866",1360,"M",43,"NSW","Urban","Equipment","Tablet_Android",30,"6:00 PM - 12:00 AM","L",7,0,"No"
"CXAUQ_10978",280,"M",34,"VIC","Urban","Footwear","Phone_iOS",5,"6:00 PM - 12:00 AM","H",7,10,"No"
"CXAUQ_10704",444,"F",35,"NSW","Rural","Apparel","Tablet_iOS",7,"6:00 PM - 12:00 AM","L",4,0,"No"
"CXAUQ_12721",1218,"F",42,"QLD","Urban","Equipment","Tablet_Android",29,"12:00 AM - 6:00 AM","L",30,0,"Yes"
"CXAUQ_10530",1244,"M",48,"VIC","Urban","Equipment","Tablet_Android",12,"12:00 PM - 6:00 PM","H",27,3,"Yes"
"CXAUQ_12011",586,"F",35,"NSW","Urban","Footwear","Phone_Android",10,"6:00 PM - 12:00 AM","H",3,0,"No"
"CXAUQ_10840",1434,"M",32,"NSW","Urban","Equipment","Phone_iOS",3,"6:00 PM - 12:00 AM","L",5,0,"No"
"CXAUQ_10473",104,"F",29,"ACT","Rural","Apparel","Phone_iOS",16,"6:00 AM - 12:00 PM","H",26,3,"No"
"CXAUQ_12796",232,"M",30,"SA","Urban","Apparel","Tablet_iOS",11,"12:00 AM - 6:00 AM","L",25,1,"No"
"CXAUQ_12572",168,"F",33,"NSW","Rural","Apparel","Phone_iOS",8,"6:00 AM - 12:00 PM","H",10,0,"No"
"CXAUQ_11548",492,"F",24,"SA","Urban","Apparel","Phone_iOS",7,"6:00 AM - 12:00 PM","L",11,0,"No"
"CXAUQ_10735",1413,"M",32,"NSW","Urban","Equipment","Phone_Android",3,"6:00 PM - 12:00 AM","H",28,0,"Yes"
"CXAUQ_10128",466,"M",20,"WA","Urban","Apparel","Phone_Android",15,"6:00 PM - 12:00 AM","L",19,9,"No"
"CXAUQ_10764",1273,"F",47,"NSW","Urban","Equipment","Tablet_Android",7,"6:00 PM - 12:00 AM","L",9,1,"Yes"
"CXAUQ_12261",765,"F",41,"NSW","Urban","Equipment","Tablet_iOS",28,"12:00 PM - 6:00 PM","H",28,0,"No"
"CXAUQ_12055",418,"M",30,"WA","Rural","Footwear","Phone_Android",5,"6:00 PM - 12:00 AM","H",3,10,"No"
"CXAUQ_10661",616,"F",40,"QLD","Urban","Equipment","Phone_iOS",21,"6:00 PM - 12:00 AM","L",20,0,"No"
"CXAUQ_12692",248,"F",20,"VIC","Urban","Apparel","Phone_iOS",20,"12:00 AM - 6:00 AM","H",16,0,"No"
"CXAUQ_10849",1323,"F",34,"NSW","Urban","Equipment","Tablet_Android",3,"6:00 PM - 12:00 AM","L",12,12,"No"
"CXAUQ_12895",141,"F",58,"NSW","Urban","Equipment","Tablet_Android",41,"12:00 PM - 6:00 PM","L",23,0,"No"
"CXAUQ_12212",100,"M",34,"SA","Urban","Apparel","Tablet_iOS",13,"6:00 AM - 12:00 PM","H",29,6,"No"
"CXAUQ_10725",929,"M",36,"VIC","Rural","Equipment","Phone_iOS",7,"6:00 PM - 12:00 AM","H",24,0,"No"
"CXAUQ_10660",458,"F",32,"QLD","Urban","Apparel","Phone_iOS",23,"6:00 PM - 12:00 AM","H",27,7,"No"
"CXAUQ_12533",105,"F",46,"NSW","Urban","Equipment","Tablet_Android",33,"12:00 PM - 6:00 PM","H",5,15,"No"
"CXAUQ_10253",1252,"M",33,"QLD","Urban","Equipment","Tablet_Android",6,"6:00 AM - 12:00 PM","L",11,3,"Yes"
"CXAUQ_11733",686,"M",33,"VIC","Urban","Equipment","Tablet_iOS",8,"6:00 PM - 12:00 AM","L",22,0,"Yes"
"CXAUQ_12769",1847,"F",41,"SA","Rural","Equipment","Phone_Android",28,"12:00 AM - 6:00 AM","L",17,0,"Yes"
"CXAUQ_11237",332,"M",35,"NSW","Rural","Equipment","Phone_iOS",18,"6:00 PM - 12:00 AM","L",6,0,"No"
"CXAUQ_12039",490,"M",23,"NSW","Urban","Footwear","Phone_iOS",23,"6:00 PM - 12:00 AM","H",25,0,"No"
"CXAUQ_11501",991,"F",48,"SA","Urban","Equipment","Tablet_Android",35,"12:00 PM - 6:00 PM","L",3,0,"No"
"CXAUQ_11499",114,"M",26,"VIC","Urban","Footwear","Phone_iOS",16,"6:00 AM - 12:00 PM","H",16,6,"No"
"CXAUQ_10708",1573,"M",38,"NSW","Urban","Equipment","Tablet_iOS",3,"6:00 PM - 12:00 AM","L",14,0,"Yes"
"CXAUQ_11888",1412,"M",41,"WA","Rural","Equipment","Phone_iOS",28,"6:00 PM - 12:00 AM","H",16,0,"No"
"CXAUQ_11239",566,"M",35,"TAS","Urban","Equipment","Tablet_iOS",14,"6:00 PM - 12:00 AM","L",13,0,"Yes"
"CXAUQ_10670",132,"F",31,"QLD","Rural","Apparel","Phone_Android",3,"6:00 AM - 12:00 PM","H",21,0,"No"
"CXAUQ_11018",689,"F",34,"VIC","Rural","Equipment","Phone_iOS",4,"6:00 PM - 12:00 AM","L",11,0,"No"
"CXAUQ_12740",214,"F",34,"NSW","Urban","Apparel","Phone_iOS",13,"12:00 AM - 6:00 AM","H",15,0,"No"
"CXAUQ_11957",1256,"F",34,"VIC","Urban","Equipment","Tablet_iOS",17,"6:00 PM - 12:00 AM","H",9,0,"Yes"
"CXAUQ_11927",918,"F",34,"NSW","Urban","Equipment","Tablet_Android",21,"6:00 PM - 12:00 AM","H",14,0,"No"
"CXAUQ_12266",704,"F",32,"VIC","Urban","Equipment","Phone_iOS",15,"12:00 PM - 6:00 PM","H",25,0,"No"
"CXAUQ_11399",100,"F",34,"NSW","Urban","Footwear","Phone_Android",12,"6:00 AM - 12:00 PM","L",18,0,"No"
"CXAUQ_10607",442,"M",24,"VIC","Urban","Apparel","Phone_iOS",3,"6:00 AM - 12:00 PM","H",24,0,"No"
"CXAUQ_11470",948,"F",34,"NSW","Rural","Equipment","Tablet_iOS",13,"6:00 AM - 12:00 PM","L",11,0,"No"
"CXAUQ_10765",904,"M",34,"NSW","Urban","Equipment","Phone_iOS",5,"6:00 PM - 12:00 AM","L",21,0,"No"
"CXAUQ_10207",1110,"M",35,"VIC","Urban","Equipment","Tablet_iOS",12,"6:00 PM - 12:00 AM","H",29,0,"Yes"
"CXAUQ_11302",350,"M",27,"NSW","Urban","Equipment","Tablet_iOS",3,"6:00 PM - 12:00 AM","L",29,0,"No"
"CXAUQ_10479",406,"M",26,"VIC","Rural","Apparel","Phone_iOS",3,"6:00 AM - 12:00 PM","L",12,0,"No"
"CXAUQ_11383",650,"M",29,"VIC","Urban","Equipment","Phone_iOS",4,"6:00 PM - 12:00 AM","H",17,0,"No"
"CXAUQ_10918",1167,"F",44,"TAS","Urban","Equipment","Tablet_Android",20,"6:00 AM - 12:00 PM","L",23,0,"No"
"CXAUQ_12392",1200,"F",33,"QLD","Rural","Equipment","Tablet_iOS",16,"12:00 PM - 6:00 PM","H",8,0,"No"
"CXAUQ_10315",352,"M",34,"ACT","Urban","Apparel","Phone_iOS",6,"6:00 AM - 12:00 PM","H",25,0,"No"
"CXAUQ_10243",640,"M",28,"QLD","Urban","Equipment","Phone_Android",6,"6:00 PM - 12:00 AM","L",9,0,"No"
"CXAUQ_10268",100,"M",21,"NT","Urban","Apparel","Phone_iOS",18,"6:00 PM - 12:00 AM","L",12,0,"No"
"CXAUQ_11206",134,"M",31,"NT","Urban","Footwear","Tablet_iOS",14,"6:00 PM - 12:00 AM","L",10,0,"Yes"
"CXAUQ_12321",224,"M",44,"NSW","Urban","Apparel","Tablet_iOS",31,"6:00 AM - 12:00 PM","L",18,0,"No"
"CXAUQ_10863",1131,"F",36,"QLD","Urban","Equipment","Tablet_iOS",7,"6:00 PM - 12:00 AM","L",27,0,"No"
"CXAUQ_10376",1165,"M",46,"VIC","Urban","Equipment","Tablet_iOS",14,"12:00 PM - 6:00 PM","H",22,0,"Yes"
"CXAUQ_12554",1494,"F",37,"NT","Urban","Equipment","Tablet_Android",24,"12:00 PM - 6:00 PM","L",25,0,"No"
"CXAUQ_10774",252,"M",33,"NSW","Urban","Apparel","Phone_iOS",22,"6:00 PM - 12:00 AM","H",2,0,"No"
"CXAUQ_12348",233,"F",46,"TAS","Urban","Equipment","Tablet_Android",33,"12:00 PM - 6:00 PM","H",16,0,"Yes"
"CXAUQ_11955",100,"F",20,"NSW","Urban","Footwear","Phone_iOS",8,"6:00 AM - 12:00 PM","H",21,1,"No"
"CXAUQ_12672",142,"M",29,"VIC","Urban","Apparel","Phone_iOS",13,"12:00 AM - 6:00 AM","H",9,0,"No"
