"C_ID","C_TotalSpend","C_Gender","C_Age","C_State","C_Area","C_Product","C_DeviceType","C_ShoppingDuration","C_TimeOfShopping","App_SatisfactionRating","App_Tenure","App_Referral","App_Promotion"
"CXAUQ_11175",1029,"M",44,"QLD","Urban","Equipment","Phone_Android",31,"6:00 AM - 12:00 PM","H",27,10,"Yes"
"CXAUQ_10925",179,"M",38,"QLD","Urban","Footwear","Tablet_iOS",5,"6:00 PM - 12:00 AM","H",15,4,"Yes"
"CXAUQ_11632",112,"F",35,"VIC","Urban","Apparel","Phone_iOS",16,"6:00 AM - 12:00 PM","L",9,0,"No"
"CXAUQ_12860",1150,"F",36,"NSW","Urban","Equipment","Tablet_Android",23,"12:00 AM - 6:00 AM","H",14,2,"No"
"CXAUQ_12181",1057,"F",34,"NSW","Urban","Equipment","Phone_Android",21,"12:00 PM - 6:00 PM","H",27,14,"No"
"CXAUQ_11374",442,"M",25,"NT","Rural","Equipment","Tablet_iOS",3,"6:00 PM - 12:00 AM","L",12,0,"No"
"CXAUQ_12118",400,"F",28,"NSW","Rural","Equipment","Phone_iOS",3,"6:00 AM - 12:00 PM","L",25,0,"No"
"CXAUQ_10450",100,"M",32,"ACT","Urban","Apparel","Phone_iOS",16,"6:00 AM - 12:00 PM","H",27,0,"No"
"CXAUQ_10571",1656,"F",48,"ACT","Urban","Equipment","Phone_Android",22,"6:00 AM - 12:00 PM","L",2,5,"Yes"
"CXAUQ_12228",1214,"M",39,"NSW","Rural","Equipment","Phone_Android",26,"12:00 PM - 6:00 PM","H",29,0,"No"
"CXAUQ_11856",1738,"M",34,"NSW","Urban","Equipment","Phone_Android",21,"12:00 PM - 6:00 PM","H",5,0,"No"
"CXAUQ_12122",657,"M",33,"NSW","Rural","Equipment","Tablet_iOS",8,"6:00 AM - 12:00 PM","H",6,16,"No"
"CXAUQ_10023",164,"M",31,"ACT","Rural","Apparel","Phone_iOS",18,"6:00 PM - 12:00 AM","L",9,0,"No"
"CXAUQ_12617",104,"M",31,"NT","Urban","Apparel","Phone_Android",6,"12:00 PM - 6:00 PM","H",16,0,"No"
"CXAUQ_10318",100,"F",23,"TAS","Urban","Apparel","Phone_iOS",10,"6:00 PM - 12:00 AM","L",6,0,"No"
"CXAUQ_10075",651,"M",26,"QLD","Rural","Equipment","Tablet_iOS",5,"6:00 PM - 12:00 AM","L",2,0,"No"
"CXAUQ_12557",856,"M",34,"WA","Rural","Equipment","Phone_iOS",9,"12:00 PM - 6:00 PM","H",24,2,"Yes"
"CXAUQ_12290",150,"F",35,"NSW","Rural","Apparel","Tablet_iOS",14,"6:00 AM - 12:00 PM","H",12,0,"No"
"CXAUQ_12879",166,"F",55,"SA","Urban","Equipment","Tablet_Android",36,"12:00 AM - 6:00 AM","L",26,0,"No"
"CXAUQ_10115",100,"F",21,"TAS","Urban","Apparel","Tablet_iOS",20,"6:00 PM - 12:00 AM","L",9,0,"No"
"CXAUQ_11452",100,"M",35,"VIC","Urban","Footwear","Tablet_Android",12,"6:00 AM - 12:00 PM","H",20,15,"No"
"CXAUQ_12308",252,"F",27,"VIC","Rural","Apparel","Phone_iOS",3,"12:00 PM - 6:00 PM","L",21,0,"No"
"CXAUQ_12051",85,"M",41,"VIC","Urban","Footwear","Phone_Android",28,"6:00 AM - 12:00 PM","H",5,0,"No"
"CXAUQ_11221",1615,"F",37,"NSW","Urban","Equipment","Phone_Android",24,"6:00 PM - 12:00 AM","L",17,0,"No"
"CXAUQ_10493",696,"M",37,"ACT","Rural","Equipment","Tablet_Android",11,"6:00 AM - 12:00 PM","H",23,0,"No"
"CXAUQ_11503",1268,"M",37,"WA","Rural","Equipment","Tablet_Android",24,"6:00 AM - 12:00 PM","L",5,0,"Yes"
"CXAUQ_11755",1601,"M",42,"QLD","Urban","Equipment","Phone_Android",29,"6:00 PM - 12:00 AM","H",8,0,"No"
"CXAUQ_10387",116,"M",43,"QLD","Urban","Apparel","Phone_iOS",4,"6:00 AM - 12:00 PM","L",3,0,"No"
"CXAUQ_12824",270,"F",25,"NSW","Urban","Apparel","Phone_iOS",3,"12:00 AM - 6:00 AM","H",9,0,"No"
"CXAUQ_12393",178,"M",46,"WA","Rural","Apparel","Phone_Android",33,"6:00 AM - 12:00 PM","H",24,7,"No"
"CXAUQ_10345",126,"M",26,"VIC","Rural","Apparel","Phone_iOS",17,"6:00 PM - 12:00 AM","L",14,0,"No"
"CXAUQ_12734",166,"F",26,"QLD","Urban","Apparel","Phone_iOS",3,"12:00 AM - 6:00 AM","H",3,0,"No"
"CXAUQ_11920",2130,"M",35,"TAS","Urban","Equipment","Phone_iOS",18,"6:00 PM - 12:00 AM","L",25,2,"No"
"CXAUQ_11509",1486,"F",40,"ACT","Urban","Equipment","Tablet_Android",27,"6:00 AM - 12:00 PM","L",7,1,"No"
"CXAUQ_12485",160,"M",47,"NSW","Urban","Equipment","Tablet_iOS",34,"12:00 PM - 6:00 PM","H",17,0,"No"
"CXAUQ_11014",278,"F",23,"VIC","Urban","Footwear","Phone_iOS",23,"6:00 AM - 12:00 PM","H",30,0,"No"
"CXAUQ_12472",245,"M",45,"SA","Rural","Equipment","Phone_Android",32,"12:00 PM - 6:00 PM","H",25,15,"Yes"
"CXAUQ_12561",444,"M",21,"QLD","Urban","Equipment","Phone_iOS",21,"12:00 PM - 6:00 PM","H",30,0,"No"
"CXAUQ_10004",300,"F",25,"NSW","Rural","Apparel","Tablet_iOS",18,"6:00 PM - 12:00 AM","L",7,0,"No"
"CXAUQ_12242",218,"F",23,"TAS","Urban","Apparel","Phone_iOS",23,"12:00 PM - 6:00 PM","H",23,0,"No"
"CXAUQ_12185",127,"F",44,"QLD","Urban","Equipment","Tablet_Android",31,"12:00 PM - 6:00 PM","H",19,0,"No"
"CXAUQ_10287",808,"F",47,"QLD","Rural","Equipment","Tablet_Android",4,"6:00 PM - 12:00 AM","L",5,0,"No"
"CXAUQ_10053",100,"M",28,"NT","Rural","Apparel","Tablet_iOS",9,"6:00 PM - 12:00 AM","L",11,0,"No"
"CXAUQ_11582",542,"M",25,"NSW","Urban","Equipment","Phone_iOS",3,"6:00 AM - 12:00 PM","H",28,15,"No"
"CXAUQ_12706",186,"F",46,"VIC","Urban","Apparel","Phone_iOS",33,"12:00 AM - 6:00 AM","L",8,0,"No"
"CXAUQ_11854",1262,"F",39,"NSW","Rural","Equipment","Phone_Android",26,"6:00 PM - 12:00 AM","H",14,7,"No"
"CXAUQ_10747",460,"F",31,"NT","Rural","Apparel","Phone_iOS",3,"6:00 PM - 12:00 AM","L",4,7,"No"
"CXAUQ_11398",1448,"F",35,"QLD","Urban","Equipment","Tablet_iOS",22,"6:00 AM - 12:00 PM","L",13,0,"No"
"CXAUQ_12062",872,"M",35,"VIC","Urban","Equipment","Phone_iOS",14,"6:00 PM - 12:00 AM","H",14,0,"Yes"
"CXAUQ_12421",356,"F",24,"SA","Urban","Equipment","Tablet_iOS",7,"12:00 PM - 6:00 PM","L",2,0,"Yes"
"CXAUQ_12204",626,"M",35,"NSW","Rural","Equipment","Tablet_iOS",10,"12:00 PM - 6:00 PM","H",18,0,"No"
"CXAUQ_11944",1562,"M",39,"NSW","Rural","Equipment","Tablet_Android",26,"6:00 PM - 12:00 AM","L",23,0,"No"
"CXAUQ_10990",116,"M",38,"VIC","Urban","Apparel","Phone_iOS",21,"6:00 AM - 12:00 PM","H",23,0,"No"
"CXAUQ_11894",1200,"M",34,"NSW","Urban","Equipment","Tablet_iOS",17,"6:00 PM - 12:00 AM","H",7,0,"No"
"CXAUQ_12720",282,"F",46,"VIC","Rural","Equipment","Phone_iOS",33,"12:00 AM - 6:00 AM","H",5,0,"No"
"CXAUQ_10908",722,"F",30,"ACT","Urban","Equipment","Phone_iOS",5,"6:00 AM - 12:00 PM","L",27,5,"No"
"CXAUQ_11214",1318,"M",34,"VIC","Urban","Equipment","Phone_Android",21,"6:00 PM - 12:00 AM","L",22,0,"No"
"CXAUQ_12878",227,"F",54,"WA","Rural","Equipment","Tablet_iOS",37,"12:00 AM - 6:00 AM","H",2,3,"No"
"CXAUQ_10002",100,"F",33,"VIC","Urban","Apparel","Phone_iOS",11,"6:00 PM - 12:00 AM","L",3,0,"No"
"CXAUQ_12251",955,"F",39,"VIC","Urban","Equipment","Phone_iOS",26,"12:00 PM - 6:00 PM","H",15,0,"No"
"CXAUQ_11964",144,"F",30,"NT","Rural","Footwear","Phone_iOS",14,"6:00 AM - 12:00 PM","H",23,16,"No"
"CXAUQ_12429",1416,"F",32,"NSW","Urban","Equipment","Tablet_iOS",19,"12:00 PM - 6:00 PM","L",8,0,"No"
"CXAUQ_10214",650,"M",29,"QLD","Urban","Equipment","Phone_iOS",14,"6:00 PM - 12:00 AM","L",20,0,"No"
"CXAUQ_12647",132,"F",30,"SA","Urban","Apparel","Phone_iOS",5,"12:00 AM - 6:00 AM","H",21,0,"Yes"
"CXAUQ_11091",1155,"F",32,"NSW","Urban","Equipment","Tablet_iOS",15,"6:00 PM - 12:00 AM","L",28,0,"No"
"CXAUQ_11278",1054,"F",34,"NSW","Urban","Equipment","Tablet_Android",21,"6:00 PM - 12:00 AM","L",10,0,"No"
"CXAUQ_11105",274,"F",21,"NSW","Rural","Footwear","Phone_iOS",11,"6:00 AM - 12:00 PM","L",16,0,"No"
"CXAUQ_10161",1662,"M",44,"QLD","Urban","Equipment","Tablet_Android",14,"6:00 AM - 12:00 PM","L",6,0,"Yes"
"CXAUQ_11941",100,"M",33,"VIC","Urban","Footwear","Tablet_Android",17,"6:00 AM - 12:00 PM","H",19,7,"No"
"CXAUQ_10515",1056,"M",39,"VIC","Urban","Equipment","Tablet_Android",3,"6:00 AM - 12:00 PM","L",13,4,"Yes"
"CXAUQ_12028",471,"M",28,"NSW","Rural","Footwear","Phone_Android",3,"6:00 PM - 12:00 AM","L",14,0,"No"
"CXAUQ_10525",1171,"M",34,"ACT","Urban","Equipment","Phone_Android",14,"6:00 AM - 12:00 PM","H",30,0,"Yes"
"CXAUQ_11839",502,"F",28,"QLD","Rural","Equipment","Phone_iOS",3,"6:00 PM - 12:00 AM","H",16,5,"No"
"CXAUQ_12872",159,"M",61,"NSW","Urban","Equipment","Tablet_Android",10,"12:00 AM - 6:00 AM","L",10,0,"No"
"CXAUQ_10179",153,"F",36,"TAS","Urban","Apparel","Phone_iOS",20,"6:00 PM - 12:00 AM","H",30,0,"No"
"CXAUQ_10260",100,"F",28,"TAS","Rural","Apparel","Phone_Android",12,"6:00 AM - 12:00 PM","H",26,0,"No"
"CXAUQ_12091",420,"M",30,"TAS","Rural","Equipment","Phone_iOS",5,"6:00 AM - 12:00 PM","L",28,0,"Yes"
"CXAUQ_11722",152,"M",31,"NSW","Urban","Apparel","Phone_iOS",9,"6:00 AM - 12:00 PM","L",25,0,"No"
"CXAUQ_11594",1550,"F",41,"TAS","Rural","Equipment","Tablet_Android",28,"6:00 AM - 12:00 PM","L",23,0,"No"
"CXAUQ_11647",267,"F",38,"SA","Urban","Apparel","Tablet_iOS",25,"6:00 PM - 12:00 AM","H",15,7,"No"
"CXAUQ_10283",1306,"F",39,"NT","Rural","Equipment","Tablet_Android",3,"6:00 PM - 12:00 AM","H",25,0,"Yes"
"CXAUQ_10508",477,"M",34,"QLD","Rural","Apparel","Tablet_iOS",5,"12:00 PM - 6:00 PM","H",26,0,"No"
"CXAUQ_11394",184,"F",34,"VIC","Rural","Footwear","Phone_iOS",14,"6:00 AM - 12:00 PM","L",12,0,"No"
"CXAUQ_10036",1482,"F",55,"VIC","Urban","Equipment","Phone_Android",3,"6:00 PM - 12:00 AM","H",21,0,"Yes"
"CXAUQ_10540",650,"M",31,"VIC","Urban","Equipment","Phone_iOS",11,"12:00 PM - 6:00 PM","L",18,0,"No"
"CXAUQ_10740",100,"M",31,"QLD","Urban","Apparel","Tablet_Android",7,"6:00 AM - 12:00 PM","L",10,0,"No"
"CXAUQ_12287",1460,"M",43,"NSW","Urban","Equipment","Phone_Android",30,"12:00 PM - 6:00 PM","H",27,10,"No"
"CXAUQ_12008",609,"M",34,"VIC","Urban","Footwear","Tablet_iOS",13,"6:00 PM - 12:00 AM","H",7,0,"Yes"
"CXAUQ_11871",1035,"F",40,"NSW","Urban","Equipment","Tablet_Android",27,"6:00 PM - 12:00 AM","H",13,8,"Yes"
"CXAUQ_12840",298,"M",21,"NSW","Urban","Apparel","Tablet_iOS",12,"12:00 AM - 6:00 AM","H",11,0,"No"
"CXAUQ_11019",104,"F",41,"VIC","Urban","Apparel","Phone_iOS",22,"6:00 PM - 12:00 AM","L",5,0,"No"
"CXAUQ_11433",1118,"F",43,"TAS","Urban","Equipment","Tablet_iOS",30,"6:00 AM - 12:00 PM","H",5,0,"No"
"CXAUQ_10649",1251,"M",44,"ACT","Urban","Equipment","Phone_Android",9,"6:00 AM - 12:00 PM","H",27,0,"Yes"
"CXAUQ_10550",176,"M",33,"QLD","Urban","Apparel","Phone_iOS",17,"6:00 AM - 12:00 PM","H",27,4,"No"
"CXAUQ_10848",100,"F",31,"ACT","Urban","Apparel","Phone_Android",23,"6:00 AM - 12:00 PM","L",4,0,"No"
"CXAUQ_12493",1492,"M",32,"NSW","Urban","Equipment","Tablet_iOS",19,"12:00 PM - 6:00 PM","H",19,13,"No"
"CXAUQ_11495",85,"M",44,"ACT","Rural","Footwear","Phone_Android",12,"6:00 AM - 12:00 PM","L",17,0,"No"
"CXAUQ_11283",741,"M",35,"NSW","Urban","Equipment","Phone_iOS",10,"6:00 PM - 12:00 AM","L",11,0,"No"
"CXAUQ_10554",820,"M",34,"QLD","Urban","Equipment","Tablet_Android",15,"12:00 PM - 6:00 PM","L",6,0,"No"
"CXAUQ_10049",168,"F",38,"VIC","Rural","Apparel","Tablet_iOS",3,"6:00 PM - 12:00 AM","L",8,0,"No"
"CXAUQ_10670",132,"F",31,"QLD","Rural","Apparel","Phone_Android",3,"6:00 AM - 12:00 PM","H",21,0,"No"
"CXAUQ_11529",656,"M",33,"ACT","Urban","Equipment","Phone_iOS",12,"6:00 AM - 12:00 PM","H",17,3,"Yes"
"CXAUQ_10084",420,"F",22,"TAS","Urban","Apparel","Phone_Android",30,"6:00 PM - 12:00 AM","L",7,0,"No"
"CXAUQ_10443",1020,"M",41,"NSW","Urban","Equipment","Phone_Android",8,"6:00 AM - 12:00 PM","H",22,0,"Yes"
"CXAUQ_12359",502,"F",35,"TAS","Urban","Equipment","Phone_Android",10,"12:00 PM - 6:00 PM","L",4,0,"Yes"
"CXAUQ_10315",352,"M",34,"ACT","Urban","Apparel","Phone_iOS",6,"6:00 AM - 12:00 PM","H",25,0,"No"
"CXAUQ_10336",164,"F",35,"VIC","Rural","Apparel","Phone_iOS",18,"6:00 PM - 12:00 AM","L",14,16,"No"
"CXAUQ_10668",688,"M",35,"QLD","Urban","Equipment","Phone_iOS",5,"6:00 PM - 12:00 AM","H",24,0,"No"
"CXAUQ_11654",286,"F",28,"VIC","Urban","Apparel","Phone_iOS",16,"6:00 PM - 12:00 AM","L",6,0,"No"
"CXAUQ_10444",1321,"F",34,"SA","Rural","Equipment","Phone_Android",3,"12:00 PM - 6:00 PM","H",27,0,"Yes"
"CXAUQ_10782",1501,"F",48,"NSW","Rural","Equipment","Tablet_Android",20,"6:00 PM - 12:00 AM","L",18,1,"Yes"
"CXAUQ_10123",412,"M",29,"SA","Urban","Apparel","Phone_Android",6,"6:00 PM - 12:00 AM","H",26,0,"No"
"CXAUQ_10849",1323,"F",34,"NSW","Urban","Equipment","Tablet_Android",3,"6:00 PM - 12:00 AM","L",12,12,"No"
"CXAUQ_12174",199,"M",44,"NSW","Urban","Equipment","Tablet_Android",31,"12:00 PM - 6:00 PM","H",14,0,"No"
"CXAUQ_10410",206,"F",26,"NSW","Rural","Apparel","Phone_iOS",13,"12:00 PM - 6:00 PM","H",25,0,"No"
"CXAUQ_10872",581,"F",42,"WA","Urban","Equipment","Tablet_Android",7,"6:00 PM - 12:00 AM","L",8,0,"Yes"
"CXAUQ_11157",1000,"M",33,"QLD","Rural","Equipment","Phone_iOS",20,"6:00 PM - 12:00 AM","L",10,0,"No"
"CXAUQ_12318",105,"F",35,"ACT","Urban","Apparel","Tablet_iOS",22,"6:00 AM - 12:00 PM","H",29,8,"No"
"CXAUQ_11971",1364,"F",33,"QLD","Rural","Equipment","Tablet_Android",16,"6:00 PM - 12:00 AM","L",7,0,"Yes"
"CXAUQ_11244",544,"M",34,"QLD","Urban","Equipment","Tablet_iOS",17,"6:00 AM - 12:00 PM","L",18,0,"No"
"CXAUQ_10397",106,"F",33,"SA","Urban","Apparel","Phone_iOS",6,"6:00 AM - 12:00 PM","L",12,0,"No"
"CXAUQ_10926",494,"M",32,"SA","Urban","Footwear","Phone_iOS",21,"6:00 PM - 12:00 AM","L",16,0,"Yes"
"CXAUQ_10218",1330,"M",43,"VIC","Rural","Equipment","Tablet_Android",8,"6:00 AM - 12:00 PM","L",2,0,"Yes"
"CXAUQ_10306",384,"M",25,"QLD","Rural","Apparel","Phone_iOS",5,"6:00 PM - 12:00 AM","H",28,0,"No"
"CXAUQ_12642",188,"M",42,"SA","Urban","Apparel","Phone_iOS",29,"12:00 PM - 6:00 PM","H",3,0,"No"
"CXAUQ_10626",380,"M",34,"QLD","Urban","Apparel","Phone_iOS",14,"12:00 PM - 6:00 PM","H",27,11,"No"
"CXAUQ_10348",1144,"M",45,"VIC","Rural","Equipment","Tablet_Android",3,"6:00 PM - 12:00 AM","L",15,0,"Yes"
"CXAUQ_10107",244,"M",33,"QLD","Rural","Apparel","Phone_Android",9,"6:00 AM - 12:00 PM","L",14,0,"No"
"CXAUQ_12401",696,"M",32,"TAS","Urban","Equipment","Phone_iOS",11,"12:00 PM - 6:00 PM","L",2,0,"No"
"CXAUQ_11653",653,"M",39,"NSW","Urban","Equipment","Tablet_Android",26,"6:00 PM - 12:00 AM","L",19,0,"Yes"
"CXAUQ_11929",772,"F",33,"NSW","Urban","Equipment","Tablet_Android",8,"6:00 PM - 12:00 AM","L",4,0,"No"
"CXAUQ_12929",205,"M",57,"SA","Urban","Equipment","Tablet_Android",9,"12:00 AM - 6:00 AM","L",16,0,"Yes"
"CXAUQ_11683",125,"M",44,"NSW","Urban","Equipment","Tablet_Android",31,"6:00 PM - 12:00 AM","L",19,0,"No"
"CXAUQ_12176",1174,"M",36,"NSW","Urban","Equipment","Tablet_Android",23,"12:00 PM - 6:00 PM","H",3,0,"No"
"CXAUQ_10788",1021,"F",37,"NT","Urban","Equipment","Tablet_Android",3,"6:00 PM - 12:00 AM","H",19,0,"Yes"
"CXAUQ_12770",1384,"F",35,"SA","Urban","Equipment","Tablet_Android",22,"12:00 AM - 6:00 AM","H",4,0,"Yes"
"CXAUQ_11667",707,"M",38,"QLD","Rural","Equipment","Tablet_Android",25,"12:00 PM - 6:00 PM","L",20,0,"Yes"
"CXAUQ_11638",367,"F",35,"VIC","Urban","Apparel","Tablet_Android",22,"6:00 PM - 12:00 AM","H",9,11,"No"
"CXAUQ_12656",418,"F",30,"NT","Urban","Equipment","Phone_iOS",5,"12:00 AM - 6:00 AM","H",7,0,"No"
"CXAUQ_11321",230,"F",21,"NSW","Rural","Footwear","Tablet_iOS",11,"6:00 AM - 12:00 PM","L",5,0,"No"
"CXAUQ_11840",952,"F",35,"NSW","Rural","Equipment","Phone_Android",22,"6:00 PM - 12:00 AM","H",19,0,"No"
"CXAUQ_10959",371,"M",23,"VIC","Urban","Footwear","Phone_iOS",7,"6:00 PM - 12:00 AM","H",2,0,"No"
"CXAUQ_10800",131,"M",39,"VIC","Urban","Apparel","Phone_Android",3,"6:00 AM - 12:00 PM","L",30,1,"No"
"CXAUQ_12899",289,"M",56,"WA","Urban","Equipment","Tablet_iOS",15,"12:00 AM - 6:00 AM","L",10,0,"No"
"CXAUQ_12776",164,"M",35,"NSW","Urban","Apparel","Tablet_iOS",15,"12:00 AM - 6:00 AM","H",15,0,"No"
"CXAUQ_12826",1312,"M",40,"NSW","Urban","Equipment","Phone_Android",10,"12:00 AM - 6:00 AM","L",12,0,"No"
"CXAUQ_10243",640,"M",28,"QLD","Urban","Equipment","Phone_Android",6,"6:00 PM - 12:00 AM","L",9,0,"No"
"CXAUQ_10040",984,"M",43,"WA","Urban","Equipment","Phone_iOS",16,"6:00 PM - 12:00 AM","H",29,0,"No"
"CXAUQ_12473",1121,"M",30,"NSW","Rural","Equipment","Tablet_Android",5,"12:00 PM - 6:00 PM","H",23,0,"No"
"CXAUQ_11385",764,"F",28,"QLD","Urban","Equipment","Tablet_iOS",3,"6:00 AM - 12:00 PM","L",8,0,"Yes"
"CXAUQ_10955",488,"M",33,"NT","Rural","Footwear","Phone_iOS",7,"6:00 PM - 12:00 AM","H",19,0,"No"
"CXAUQ_11171",1341,"M",47,"VIC","Rural","Equipment","Tablet_Android",34,"6:00 PM - 12:00 AM","L",4,0,"No"
"CXAUQ_11122",1616,"F",45,"NSW","Rural","Equipment","Tablet_Android",32,"6:00 PM - 12:00 AM","H",21,0,"No"
"CXAUQ_10194",564,"M",33,"SA","Urban","Equipment","Phone_iOS",4,"6:00 PM - 12:00 AM","L",16,13,"No"
"CXAUQ_11967",332,"M",24,"VIC","Rural","Footwear","Tablet_iOS",7,"12:00 PM - 6:00 PM","H",24,0,"No"
"CXAUQ_10111",165,"M",42,"QLD","Urban","Apparel","Tablet_Android",18,"6:00 PM - 12:00 AM","H",24,2,"No"
"CXAUQ_10932",526,"F",32,"VIC","Urban","Equipment","Phone_iOS",3,"6:00 AM - 12:00 PM","L",6,0,"No"
"CXAUQ_12517",100,"M",26,"VIC","Rural","Apparel","Phone_iOS",3,"6:00 AM - 12:00 PM","H",21,9,"Yes"
"CXAUQ_11753",209,"F",47,"QLD","Urban","Apparel","Tablet_iOS",13,"6:00 AM - 12:00 PM","L",11,0,"No"
"CXAUQ_11544",1277,"M",46,"NT","Rural","Equipment","Tablet_Android",33,"6:00 AM - 12:00 PM","H",9,12,"No"
"CXAUQ_10106",104,"F",43,"ACT","Urban","Apparel","Tablet_iOS",3,"6:00 PM - 12:00 AM","L",13,0,"No"
"CXAUQ_11410",448,"M",22,"TAS","Urban","Equipment","Phone_iOS",22,"6:00 PM - 12:00 AM","H",14,8,"No"
"CXAUQ_12633",552,"F",30,"TAS","Urban","Equipment","Tablet_iOS",5,"12:00 PM - 6:00 PM","H",20,0,"Yes"
"CXAUQ_11326",208,"F",32,"NSW","Rural","Footwear","Phone_iOS",18,"6:00 PM - 12:00 AM","H",16,0,"No"
"CXAUQ_12569",800,"M",30,"WA","Rural","Equipment","Phone_iOS",5,"12:00 PM - 6:00 PM","H",8,9,"No"
"CXAUQ_10030",154,"F",44,"QLD","Rural","Apparel","Tablet_iOS",18,"6:00 AM - 12:00 PM","L",9,0,"No"
"CXAUQ_12350",251,"M",47,"TAS","Rural","Equipment","Phone_Android",34,"12:00 PM - 6:00 PM","L",8,0,"No"
"CXAUQ_10198",1233,"M",44,"SA","Urban","Equipment","Tablet_Android",18,"6:00 PM - 12:00 AM","H",26,13,"Yes"
"CXAUQ_12912",256,"M",54,"VIC","Urban","Equipment","Tablet_iOS",12,"12:00 AM - 6:00 AM","L",29,0,"No"
"CXAUQ_12478",935,"F",39,"VIC","Urban","Equipment","Tablet_Android",26,"12:00 PM - 6:00 PM","H",13,1,"No"
"CXAUQ_12177",287,"M",44,"SA","Rural","Equipment","Phone_Android",31,"12:00 PM - 6:00 PM","H",24,0,"Yes"
"CXAUQ_12684",180,"M",36,"VIC","Urban","Apparel","Phone_iOS",12,"12:00 AM - 6:00 AM","H",19,0,"No"
"CXAUQ_11824",206,"F",46,"QLD","Urban","Equipment","Tablet_Android",33,"6:00 PM - 12:00 AM","L",29,0,"Yes"
"CXAUQ_11178",464,"F",26,"NSW","Urban","Equipment","Phone_iOS",3,"6:00 PM - 12:00 AM","L",24,0,"No"
"CXAUQ_11500",1458,"M",39,"ACT","Urban","Equipment","Tablet_Android",26,"6:00 AM - 12:00 PM","L",9,0,"Yes"
"CXAUQ_12551",1335,"F",41,"NSW","Urban","Equipment","Tablet_Android",28,"12:00 PM - 6:00 PM","H",2,1,"No"
"CXAUQ_11986",824,"M",33,"SA","Urban","Equipment","Phone_iOS",8,"6:00 PM - 12:00 AM","L",15,0,"Yes"
"CXAUQ_12354",1360,"F",39,"NSW","Rural","Equipment","Phone_Android",26,"12:00 PM - 6:00 PM","H",24,0,"Yes"
"CXAUQ_10691",336,"F",20,"WA","Rural","Equipment","Phone_Android",22,"6:00 PM - 12:00 AM","L",6,0,"No"
"CXAUQ_10292",302,"M",24,"SA","Urban","Apparel","Phone_Android",7,"6:00 PM - 12:00 AM","L",17,0,"No"
"CXAUQ_11732",893,"F",42,"QLD","Urban","Equipment","Tablet_Android",29,"6:00 PM - 12:00 AM","H",10,0,"Yes"
"CXAUQ_10240",913,"M",47,"TAS","Urban","Equipment","Tablet_iOS",3,"6:00 AM - 12:00 PM","L",3,0,"No"
"CXAUQ_10759",114,"F",34,"TAS","Urban","Apparel","Phone_iOS",7,"6:00 AM - 12:00 PM","L",20,0,"No"
"CXAUQ_10829",146,"M",33,"VIC","Urban","Apparel","Phone_iOS",20,"6:00 AM - 12:00 PM","L",5,0,"No"
"CXAUQ_12627",386,"M",20,"TAS","Rural","Equipment","Phone_Android",20,"12:00 PM - 6:00 PM","H",2,0,"No"
"CXAUQ_12587",546,"M",31,"NT","Urban","Equipment","Phone_iOS",6,"12:00 PM - 6:00 PM","H",17,0,"Yes"
