"C_ID","C_TotalSpend","C_Gender","C_Age","C_State","C_Area","C_Product","C_DeviceType","C_ShoppingDuration","C_TimeOfShopping","App_SatisfactionRating","App_Tenure","App_Referral","App_Promotion"
"CXAUQ_10713",594,"M",32,"QLD","Rural","Equipment","Tablet_Android",3,"6:00 PM - 12:00 AM","L",4,0,"No"
"CXAUQ_11761",1313,"F",35,"QLD","Urban","Equipment","Tablet_Android",22,"6:00 PM - 12:00 AM","L",10,0,"Yes"
"CXAUQ_11174",1422,"F",43,"VIC","Urban","Equipment","Phone_Android",30,"6:00 PM - 12:00 AM","L",5,0,"No"
"CXAUQ_11337",100,"M",24,"NSW","Rural","Footwear","Tablet_iOS",13,"6:00 PM - 12:00 AM","H",4,0,"No"
"CXAUQ_10361",100,"F",25,"VIC","Urban","Apparel","Phone_iOS",3,"6:00 PM - 12:00 AM","H",29,0,"No"
"CXAUQ_10353",850,"M",27,"ACT","Urban","Equipment","Phone_iOS",10,"6:00 PM - 12:00 AM","L",17,0,"No"
"CXAUQ_12338",494,"F",24,"NSW","Rural","Equipment","Tablet_iOS",7,"12:00 PM - 6:00 PM","H",25,6,"No"
"CXAUQ_10895",260,"F",34,"TAS","Urban","Footwear","Phone_iOS",21,"6:00 AM - 12:00 PM","L",8,0,"No"
"CXAUQ_10601",262,"F",20,"VIC","Urban","Apparel","Phone_iOS",18,"6:00 AM - 12:00 PM","L",17,0,"No"
"CXAUQ_12739",100,"F",32,"NT","Urban","Apparel","Phone_iOS",15,"12:00 AM - 6:00 AM","L",8,0,"No"
"CXAUQ_10702",274,"M",30,"SA","Urban","Apparel","Phone_iOS",21,"6:00 PM - 12:00 AM","H",21,15,"No"
"CXAUQ_12214",100,"M",21,"ACT","Urban","Apparel","Phone_iOS",21,"6:00 AM - 12:00 PM","L",18,0,"No"
"CXAUQ_10166",503,"F",22,"VIC","Urban","Equipment","Phone_iOS",3,"6:00 PM - 12:00 AM","L",15,4,"No"
"CXAUQ_11183",322,"F",24,"NSW","Urban","Equipment","Tablet_iOS",7,"6:00 PM - 12:00 AM","H",4,0,"No"
"CXAUQ_10011",270,"M",33,"NSW","Rural","Apparel","Phone_iOS",3,"6:00 PM - 12:00 AM","L",11,0,"No"
"CXAUQ_12085",100,"F",34,"ACT","Urban","Apparel","Phone_iOS",9,"6:00 AM - 12:00 PM","L",5,0,"No"
"CXAUQ_10668",688,"M",35,"QLD","Urban","Equipment","Phone_iOS",5,"6:00 PM - 12:00 AM","H",24,0,"No"
"CXAUQ_10597",1094,"F",34,"WA","Urban","Equipment","Tablet_iOS",3,"6:00 AM - 12:00 PM","L",18,0,"Yes"
"CXAUQ_11718",1000,"M",32,"QLD","Urban","Equipment","Phone_iOS",15,"6:00 PM - 12:00 AM","L",10,0,"Yes"
"CXAUQ_10645",100,"F",32,"QLD","Rural","Apparel","Phone_iOS",7,"6:00 AM - 12:00 PM","H",26,0,"No"
"CXAUQ_11145",884,"M",39,"NSW","Urban","Equipment","Phone_Android",26,"6:00 PM - 12:00 AM","L",6,0,"Yes"
"CXAUQ_12010",834,"F",34,"SA","Urban","Equipment","Phone_iOS",13,"6:00 PM - 12:00 AM","H",24,11,"Yes"
"CXAUQ_12706",186,"F",46,"VIC","Urban","Apparel","Phone_iOS",33,"12:00 AM - 6:00 AM","L",8,0,"No"
"CXAUQ_11394",184,"F",34,"VIC","Rural","Footwear","Phone_iOS",14,"6:00 AM - 12:00 PM","L",12,0,"No"
"CXAUQ_10003",1078,"F",44,"NSW","Urban","Equipment","Phone_Android",20,"6:00 AM - 12:00 PM","H",27,0,"Yes"
"CXAUQ_10314",655,"F",44,"VIC","Urban","Equipment","Tablet_iOS",6,"6:00 PM - 12:00 AM","L",15,13,"No"
"CXAUQ_12373",298,"M",44,"VIC","Urban","Equipment","Tablet_iOS",31,"12:00 PM - 6:00 PM","H",29,0,"No"
"CXAUQ_12309",120,"F",28,"SA","Rural","Apparel","Phone_iOS",3,"6:00 AM - 12:00 PM","H",20,2,"No"
"CXAUQ_10167",714,"F",35,"QLD","Urban","Equipment","Tablet_Android",13,"6:00 PM - 12:00 AM","H",23,7,"No"
"CXAUQ_12251",955,"F",39,"VIC","Urban","Equipment","Phone_iOS",26,"12:00 PM - 6:00 PM","H",15,0,"No"
"CXAUQ_10753",1639,"M",41,"NSW","Urban","Equipment","Tablet_Android",3,"6:00 PM - 12:00 AM","L",26,0,"Yes"
"CXAUQ_11080",488,"F",34,"VIC","Rural","Footwear","Phone_iOS",13,"6:00 PM - 12:00 AM","H",13,0,"No"
"CXAUQ_11743",586,"M",26,"WA","Rural","Equipment","Phone_iOS",3,"6:00 PM - 12:00 AM","L",13,0,"No"
"CXAUQ_11068",1037,"F",40,"NSW","Rural","Equipment","Tablet_Android",27,"6:00 PM - 12:00 AM","L",18,0,"Yes"
"CXAUQ_11797",100,"M",24,"NSW","Rural","Apparel","Phone_iOS",17,"6:00 AM - 12:00 PM","L",21,0,"No"
"CXAUQ_11791",300,"F",22,"SA","Rural","Apparel","Tablet_iOS",22,"6:00 PM - 12:00 AM","L",10,0,"No"
"CXAUQ_11816",256,"M",23,"NT","Urban","Apparel","Phone_iOS",13,"6:00 PM - 12:00 AM","H",13,6,"No"
"CXAUQ_10825",826,"M",34,"QLD","Urban","Equipment","Phone_Android",3,"6:00 PM - 12:00 AM","H",18,0,"No"
"CXAUQ_12279",1275,"F",39,"TAS","Urban","Equipment","Phone_Android",26,"12:00 PM - 6:00 PM","L",2,0,"No"
"CXAUQ_10494",100,"M",33,"ACT","Urban","Apparel","Tablet_iOS",17,"6:00 AM - 12:00 PM","H",26,16,"No"
"CXAUQ_12593",236,"F",33,"QLD","Urban","Apparel","Phone_Android",12,"12:00 PM - 6:00 PM","H",16,0,"No"
"CXAUQ_12328",1110,"F",40,"NSW","Rural","Equipment","Phone_Android",27,"12:00 PM - 6:00 PM","H",11,0,"No"
"CXAUQ_11719",534,"M",26,"NT","Urban","Equipment","Tablet_iOS",3,"6:00 PM - 12:00 AM","H",15,8,"No"
"CXAUQ_12703",366,"M",22,"VIC","Urban","Equipment","Phone_iOS",14,"12:00 AM - 6:00 AM","H",15,15,"No"
"CXAUQ_11428",1280,"M",34,"NSW","Rural","Equipment","Tablet_Android",13,"6:00 PM - 12:00 AM","H",3,5,"No"
"CXAUQ_10163",228,"M",34,"QLD","Urban","Apparel","Phone_iOS",9,"6:00 AM - 12:00 PM","H",29,0,"No"
"CXAUQ_11943",802,"F",37,"QLD","Urban","Equipment","Tablet_Android",24,"6:00 PM - 12:00 AM","H",26,0,"No"
"CXAUQ_12488",100,"M",25,"ACT","Urban","Apparel","Phone_iOS",3,"6:00 AM - 12:00 PM","H",30,15,"No"
"CXAUQ_12786",250,"M",25,"VIC","Rural","Apparel","Phone_iOS",14,"12:00 PM - 6:00 PM","H",27,5,"No"
"CXAUQ_10326",100,"F",25,"VIC","Urban","Apparel","Phone_iOS",28,"6:00 AM - 12:00 PM","L",16,10,"No"
"CXAUQ_10376",1165,"M",46,"VIC","Urban","Equipment","Tablet_iOS",14,"12:00 PM - 6:00 PM","H",22,0,"Yes"
"CXAUQ_11617",1162,"M",33,"TAS","Urban","Equipment","Tablet_Android",12,"6:00 PM - 12:00 AM","L",24,0,"Yes"
"CXAUQ_10056",668,"M",45,"ACT","Urban","Equipment","Tablet_iOS",12,"6:00 PM - 12:00 AM","L",8,0,"No"
"CXAUQ_11561",597,"M",28,"TAS","Rural","Equipment","Phone_Android",3,"6:00 AM - 12:00 PM","H",16,0,"No"
"CXAUQ_12212",100,"M",34,"SA","Urban","Apparel","Tablet_iOS",13,"6:00 AM - 12:00 PM","H",29,6,"No"
"CXAUQ_11608",128,"F",34,"NSW","Rural","Apparel","Phone_iOS",13,"6:00 AM - 12:00 PM","H",6,5,"No"
"CXAUQ_12426",1254,"F",32,"NSW","Urban","Equipment","Tablet_iOS",19,"12:00 PM - 6:00 PM","L",24,0,"No"
"CXAUQ_10672",164,"F",31,"NT","Urban","Apparel","Tablet_iOS",3,"6:00 AM - 12:00 PM","L",8,8,"No"
"CXAUQ_12549",152,"M",35,"NSW","Urban","Apparel","Phone_iOS",14,"6:00 AM - 12:00 PM","L",15,0,"No"
"CXAUQ_12803",623,"M",27,"ACT","Urban","Equipment","Tablet_iOS",13,"12:00 AM - 6:00 AM","H",2,0,"No"
"CXAUQ_11556",450,"M",31,"VIC","Urban","Apparel","Phone_iOS",6,"12:00 PM - 6:00 PM","L",13,0,"No"
"CXAUQ_10086",732,"F",28,"VIC","Rural","Equipment","Phone_Android",7,"6:00 AM - 12:00 PM","L",12,0,"No"
"CXAUQ_11004",100,"F",35,"VIC","Urban","Apparel","Phone_iOS",3,"6:00 AM - 12:00 PM","H",28,15,"No"
"CXAUQ_11766",772,"M",31,"QLD","Urban","Equipment","Tablet_iOS",6,"6:00 PM - 12:00 AM","H",20,0,"Yes"
"CXAUQ_11158",324,"M",24,"WA","Urban","Equipment","Phone_iOS",7,"6:00 PM - 12:00 AM","H",25,0,"No"
"CXAUQ_10291",497,"F",24,"NT","Urban","Apparel","Phone_Android",29,"6:00 AM - 12:00 PM","L",6,0,"No"
"CXAUQ_12435",386,"M",34,"NT","Urban","Equipment","Phone_iOS",9,"12:00 PM - 6:00 PM","L",12,0,"No"
"CXAUQ_12028",471,"M",28,"NSW","Rural","Footwear","Phone_Android",3,"6:00 PM - 12:00 AM","L",14,0,"No"
"CXAUQ_10776",383,"F",26,"NSW","Rural","Equipment","Phone_iOS",5,"6:00 PM - 12:00 AM","H",21,0,"No"
"CXAUQ_11564",1200,"M",33,"TAS","Urban","Equipment","Tablet_iOS",20,"6:00 AM - 12:00 PM","L",16,0,"No"
"CXAUQ_11082",400,"F",27,"NT","Rural","Footwear","Phone_iOS",3,"6:00 PM - 12:00 AM","L",12,0,"No"
"CXAUQ_10498",286,"M",24,"VIC","Urban","Apparel","Tablet_iOS",13,"12:00 PM - 6:00 PM","L",6,0,"No"
"CXAUQ_11801",1140,"M",34,"QLD","Urban","Equipment","Tablet_Android",21,"12:00 PM - 6:00 PM","L",19,0,"Yes"
"CXAUQ_12106",849,"M",41,"NSW","Rural","Equipment","Tablet_Android",28,"6:00 AM - 12:00 PM","L",2,0,"No"
"CXAUQ_10681",1114,"M",35,"SA","Urban","Equipment","Tablet_iOS",3,"6:00 PM - 12:00 AM","L",6,0,"Yes"
"CXAUQ_10941",1069,"M",37,"VIC","Rural","Equipment","Phone_iOS",4,"6:00 PM - 12:00 AM","L",15,0,"No"
"CXAUQ_12472",245,"M",45,"SA","Rural","Equipment","Phone_Android",32,"12:00 PM - 6:00 PM","H",25,15,"Yes"
"CXAUQ_10335",328,"M",20,"WA","Urban","Apparel","Phone_iOS",17,"6:00 PM - 12:00 AM","H",23,8,"No"
"CXAUQ_11750",288,"M",45,"VIC","Rural","Equipment","Phone_Android",32,"6:00 PM - 12:00 AM","H",19,0,"Yes"
"CXAUQ_10675",1530,"F",46,"VIC","Urban","Equipment","Tablet_iOS",4,"6:00 PM - 12:00 AM","L",6,0,"Yes"
"CXAUQ_10946",500,"M",35,"SA","Urban","Footwear","Phone_iOS",23,"6:00 PM - 12:00 AM","L",8,15,"No"
"CXAUQ_10834",106,"M",30,"TAS","Urban","Apparel","Tablet_iOS",20,"6:00 AM - 12:00 PM","L",2,10,"No"
"CXAUQ_11091",1155,"F",32,"NSW","Urban","Equipment","Tablet_iOS",15,"6:00 PM - 12:00 AM","L",28,0,"No"
"CXAUQ_10495",1544,"M",43,"ACT","Urban","Equipment","Tablet_Android",15,"6:00 AM - 12:00 PM","L",14,0,"Yes"
"CXAUQ_10383",1533,"M",43,"NSW","Urban","Equipment","Tablet_Android",3,"6:00 AM - 12:00 PM","H",22,0,"Yes"
"CXAUQ_11104",366,"F",24,"VIC","Urban","Footwear","Phone_iOS",7,"6:00 PM - 12:00 AM","H",4,0,"No"
"CXAUQ_12418",905,"M",38,"VIC","Urban","Equipment","Tablet_Android",25,"12:00 PM - 6:00 PM","L",9,0,"Yes"
"CXAUQ_11901",1341,"M",40,"NSW","Rural","Equipment","Phone_Android",27,"12:00 PM - 6:00 PM","H",17,0,"No"
"CXAUQ_10703",504,"M",30,"NSW","Urban","Equipment","Tablet_Android",3,"6:00 PM - 12:00 AM","H",26,0,"No"
"CXAUQ_10124",543,"M",35,"QLD","Rural","Equipment","Phone_iOS",12,"6:00 AM - 12:00 PM","L",15,0,"No"
"CXAUQ_10277",1080,"M",48,"QLD","Urban","Equipment","Tablet_Android",5,"6:00 PM - 12:00 AM","H",22,0,"Yes"
"CXAUQ_10067",498,"F",22,"QLD","Urban","Apparel","Phone_iOS",5,"6:00 PM - 12:00 AM","L",18,14,"No"
"CXAUQ_10349",100,"M",25,"VIC","Urban","Apparel","Phone_iOS",5,"6:00 PM - 12:00 AM","L",20,0,"No"
"CXAUQ_12110",378,"M",24,"NSW","Rural","Equipment","Tablet_iOS",7,"6:00 AM - 12:00 PM","H",6,0,"No"
"CXAUQ_11909",131,"M",41,"TAS","Rural","Footwear","Tablet_Android",12,"6:00 AM - 12:00 PM","H",17,0,"No"
"CXAUQ_12105",568,"M",21,"NSW","Urban","Equipment","Tablet_iOS",21,"6:00 AM - 12:00 PM","H",10,0,"No"
"CXAUQ_11702",1388,"M",37,"QLD","Urban","Equipment","Phone_Android",24,"6:00 PM - 12:00 AM","L",25,0,"No"
"CXAUQ_10474",426,"M",25,"TAS","Urban","Apparel","Tablet_iOS",4,"12:00 PM - 6:00 PM","L",12,0,"No"
"CXAUQ_10791",782,"F",35,"NSW","Urban","Equipment","Tablet_Android",23,"6:00 PM - 12:00 AM","L",13,0,"No"
"CXAUQ_12332",402,"F",34,"NSW","Urban","Equipment","Tablet_Android",9,"12:00 PM - 6:00 PM","L",22,0,"No"
"CXAUQ_10440",979,"M",40,"NSW","Urban","Equipment","Tablet_Android",6,"12:00 PM - 6:00 PM","L",9,6,"No"
"CXAUQ_12148",232,"F",20,"NSW","Urban","Apparel","Tablet_iOS",20,"12:00 PM - 6:00 PM","L",17,0,"No"
"CXAUQ_11045",334,"F",22,"ACT","Urban","Footwear","Phone_iOS",22,"6:00 PM - 12:00 AM","H",4,0,"No"
"CXAUQ_10468",132,"M",33,"ACT","Urban","Apparel","Phone_iOS",13,"6:00 AM - 12:00 PM","L",15,0,"No"
"CXAUQ_10987",434,"M",24,"VIC","Rural","Footwear","Phone_iOS",3,"6:00 PM - 12:00 AM","H",25,0,"No"
"CXAUQ_11509",1486,"F",40,"ACT","Urban","Equipment","Tablet_Android",27,"6:00 AM - 12:00 PM","L",7,1,"No"
"CXAUQ_12917",192,"M",62,"NSW","Rural","Apparel","Tablet_iOS",11,"12:00 AM - 6:00 AM","L",18,0,"No"
"CXAUQ_12065",842,"F",36,"VIC","Urban","Equipment","Tablet_Android",23,"6:00 PM - 12:00 AM","H",29,0,"Yes"
"CXAUQ_12697",100,"M",31,"SA","Urban","Apparel","Phone_iOS",10,"12:00 PM - 6:00 PM","L",25,0,"Yes"
"CXAUQ_10241",932,"M",32,"QLD","Urban","Equipment","Phone_Android",16,"6:00 PM - 12:00 AM","H",27,6,"No"
"CXAUQ_10622",100,"M",24,"VIC","Urban","Apparel","Phone_iOS",14,"6:00 AM - 12:00 PM","H",21,0,"No"
"CXAUQ_12752",468,"M",43,"VIC","Rural","Equipment","Phone_iOS",12,"12:00 PM - 6:00 PM","H",5,0,"No"
"CXAUQ_11663",320,"F",32,"NSW","Urban","Apparel","Phone_iOS",19,"6:00 PM - 12:00 AM","L",28,0,"No"
"CXAUQ_12300",1231,"M",39,"NSW","Urban","Equipment","Phone_Android",26,"12:00 PM - 6:00 PM","L",24,0,"No"
"CXAUQ_12655",410,"F",30,"ACT","Urban","Equipment","Phone_iOS",5,"12:00 AM - 6:00 AM","H",24,7,"Yes"
"CXAUQ_11953",436,"F",33,"VIC","Rural","Footwear","Phone_Android",12,"6:00 PM - 12:00 AM","L",7,0,"No"
"CXAUQ_10600",120,"F",30,"TAS","Urban","Apparel","Tablet_iOS",3,"6:00 AM - 12:00 PM","L",15,14,"No"
"CXAUQ_11742",179,"M",33,"ACT","Urban","Apparel","Phone_iOS",9,"6:00 PM - 12:00 AM","H",26,12,"Yes"
"CXAUQ_10301",398,"M",21,"VIC","Urban","Apparel","Phone_iOS",8,"6:00 AM - 12:00 PM","L",5,0,"No"
"CXAUQ_11243",162,"M",34,"ACT","Urban","Footwear","Phone_iOS",9,"6:00 AM - 12:00 PM","H",25,0,"Yes"
"CXAUQ_11802",954,"M",33,"QLD","Urban","Equipment","Tablet_iOS",12,"6:00 PM - 12:00 AM","H",14,1,"Yes"
"CXAUQ_12335",350,"F",22,"WA","Rural","Equipment","Phone_iOS",22,"12:00 PM - 6:00 PM","L",15,0,"No"
"CXAUQ_12806",258,"M",24,"NSW","Urban","Apparel","Tablet_iOS",11,"12:00 AM - 6:00 AM","H",5,0,"No"
"CXAUQ_12066",785,"M",42,"ACT","Rural","Equipment","Tablet_Android",29,"6:00 PM - 12:00 AM","H",18,0,"No"
"CXAUQ_12550",201,"M",47,"WA","Urban","Equipment","Tablet_Android",34,"12:00 PM - 6:00 PM","H",17,7,"No"
"CXAUQ_12460",1997,"F",40,"ACT","Urban","Equipment","Phone_iOS",27,"12:00 PM - 6:00 PM","L",7,0,"No"
"CXAUQ_12661",306,"F",34,"TAS","Rural","Equipment","Phone_iOS",21,"12:00 AM - 6:00 AM","L",15,0,"No"
"CXAUQ_12612",1000,"F",34,"TAS","Urban","Equipment","Tablet_Android",21,"12:00 PM - 6:00 PM","H",19,0,"Yes"
"CXAUQ_12483",100,"F",30,"VIC","Urban","Apparel","Phone_iOS",5,"6:00 AM - 12:00 PM","L",6,0,"Yes"
"CXAUQ_11877",1226,"F",33,"VIC","Rural","Equipment","Tablet_iOS",16,"6:00 PM - 12:00 AM","H",23,7,"Yes"
"CXAUQ_12422",1200,"F",35,"TAS","Urban","Equipment","Tablet_Android",14,"12:00 PM - 6:00 PM","H",2,0,"Yes"
"CXAUQ_10132",85,"M",40,"SA","Rural","Apparel","Tablet_Android",16,"6:00 PM - 12:00 AM","L",7,0,"No"
"CXAUQ_11235",354,"M",20,"NSW","Urban","Equipment","Tablet_iOS",20,"6:00 PM - 12:00 AM","H",28,0,"No"
"CXAUQ_11051",608,"F",35,"TAS","Rural","Equipment","Tablet_iOS",22,"6:00 PM - 12:00 AM","L",16,0,"Yes"
"CXAUQ_10857",256,"M",27,"SA","Urban","Equipment","Phone_Android",20,"6:00 PM - 12:00 AM","H",17,0,"No"
"CXAUQ_11858",1578,"M",36,"SA","Urban","Equipment","Tablet_Android",23,"6:00 PM - 12:00 AM","H",20,0,"Yes"
